accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue,is_interaction_of_interest
MIMAT0000065,hsa-let-7d-5p,DVL3,MIRT523983,0.15227454982867972,0.9204352133722178,1.0,0
MIMAT0000065,hsa-let-7d-5p,TGFBR1,MIRT032178,-0.07798716920609462,0.23638193333766339,0.7461744988175328,0
MIMAT0000065,hsa-let-7d-5p,MAP3K13,,0.22441131442735285,0.9816742989807693,1.0,0
MIMAT0000065,hsa-let-7d-5p,HDLBP,,-0.17888386673470874,0.04868038357366433,0.41059674479495734,0
MIMAT0000065,hsa-let-7d-5p,ZNF784,,-0.20100969599766713,0.030959240165788576,0.3415222289349812,0
MIMAT0000065,hsa-let-7d-5p,PLPP6,,-0.1116497776481738,0.15160817442550986,0.6348206807286224,0
MIMAT0000065,hsa-let-7d-5p,IGSF1,,-0.23532949683801563,0.01411146925197231,0.24565340239971936,0
MIMAT0000065,hsa-let-7d-5p,SPRYD4,MIRT032172,0.0734854560034993,0.7506156193095403,1.0,0
MIMAT0000065,hsa-let-7d-5p,FREM2,,0.1807163588830037,0.9530379638921079,1.0,0
MIMAT0000065,hsa-let-7d-5p,SKIDA1,,0.10306553911205073,0.8289336671041632,1.0,0
MIMAT0000065,hsa-let-7d-5p,SAMD12,,-0.0016038492381716118,0.49411847009015963,0.9444871062838602,0
MIMAT0000065,hsa-let-7d-5p,XKRX,,-0.17306991324633664,0.05446043109904806,0.4295175264208256,0
MIMAT0000065,hsa-let-7d-5p,PPP1R15B,MIRT470424,-0.05562440766931545,0.304422724551931,0.8147161897600239,0
MIMAT0000065,hsa-let-7d-5p,NCOR1,,-0.22468469782022304,0.018208578571745418,0.27308887840443974,0
MIMAT0000065,hsa-let-7d-5p,APC2,,-0.28103029557727555,0.0041854934382704835,0.14480048685727526,0
MIMAT0000065,hsa-let-7d-5p,TAB2,,-0.19909601224757598,0.03224774248866532,0.34763218395283124,0
MIMAT0000065,hsa-let-7d-5p,BIN3,MIRT032138,-0.2214223226653058,0.019647868153472334,0.2806884408867236,0
MIMAT0000065,hsa-let-7d-5p,ABCC5,,0.022344535977254498,0.5813807817298745,0.9837234635947273,0
MIMAT0000065,hsa-let-7d-5p,LIPH,,0.10005832179047895,0.8217617861296737,1.0,0
MIMAT0000065,hsa-let-7d-5p,SLC10A7,MIRT032174,-0.07060581759860027,0.2578933793826687,0.7693632272322527,0
MIMAT0000065,hsa-let-7d-5p,C2orf88,,0.08312677699205365,0.7780031334903459,1.0,0
MIMAT0000065,hsa-let-7d-5p,EIF4G2,MIRT032105,-0.2125464751767879,0.024050625832336702,0.30658849909810615,0
MIMAT0000065,hsa-let-7d-5p,ZNF391,,-0.027101407013195307,0.4016128468064876,0.8873979868063702,0
MIMAT0000065,hsa-let-7d-5p,SREK1,MIRT032150,-0.22927753882044177,0.01633272724048769,0.2606470173347924,0
MIMAT0000065,hsa-let-7d-5p,FAM222B,MIRT557967,0.00750893052416709,0.5275157697585535,0.9609726654624835,0
MIMAT0000065,hsa-let-7d-5p,VAV3,,-0.15489903040023328,0.07599079887139439,0.4920517770897193,0
MIMAT0000065,hsa-let-7d-5p,ZNF275,,-0.26911861194138653,0.005858559777696901,0.16714556305474962,0
MIMAT0000065,hsa-let-7d-5p,E2F5,,-0.06151126339578624,0.2857047619632913,0.7963021694717176,0
MIMAT0000065,hsa-let-7d-5p,ACP3,,-0.2613909747029234,0.007232430606785267,0.18307287995870328,0
MIMAT0000065,hsa-let-7d-5p,IGLON5,,-0.11385507035065974,0.14685253786959304,0.6273500188391903,0
MIMAT0000065,hsa-let-7d-5p,FBXO45,,0.24241816723773416,0.9881599331640252,1.0,0
MIMAT0000065,hsa-let-7d-5p,IGF1,,-0.25800219619260756,0.007917945648652249,0.189740340168431,0
MIMAT0000065,hsa-let-7d-5p,KCNC1,,-0.14884310103709777,0.08442420521060968,0.5110165526185286,0
