accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue,is_interaction_of_interest
MIMAT0000062,hsa-let-7a-5p,CLPB,MIRT052510,0.15003417634996585,0.8651364967678431,1.0,0
MIMAT0000062,hsa-let-7a-5p,ARHGAP20,,0.04285714285714286,0.6230967352790866,1.0,0
MIMAT0000062,hsa-let-7a-5p,RDX,MIRT521389,0.07245386192754615,0.7021743464203236,1.0,0
MIMAT0000062,hsa-let-7a-5p,MEF2D,MIRT735574,0.06049213943950787,0.6710729135272128,1.0,0
MIMAT0000062,hsa-let-7a-5p,TP53,,0.2309637730690362,0.9566099574372504,1.0,0
MIMAT0000062,hsa-let-7a-5p,LRRC20,MIRT474018,-0.1926179084073821,0.07747425817928642,0.2846784840220495,0
MIMAT0000062,hsa-let-7a-5p,GPR132,,0.060697197539302805,0.6716167111460454,1.0,0
MIMAT0000062,hsa-let-7a-5p,FSD2,,0.32531273573851677,0.9927866384399133,1.0,0
MIMAT0000062,hsa-let-7a-5p,CCNY,,0.15892002734108,0.8789750438693456,1.0,0
MIMAT0000062,hsa-let-7a-5p,UTP15,,0.2631578947368421,0.9749768350915196,1.0,0
MIMAT0000062,hsa-let-7a-5p,SLC22A23,,0.18434723171565276,0.9131013999367579,1.0,0
MIMAT0000062,hsa-let-7a-5p,GRAMD1B,,0.160082023239918,0.880710117386583,1.0,0
MIMAT0000062,hsa-let-7a-5p,SPATA13,,0.2523581681476419,0.969698249588669,1.0,0
MIMAT0000062,hsa-let-7a-5p,COL4A6,,0.07771701982228298,0.7154325156767942,1.0,0
MIMAT0000062,hsa-let-7a-5p,CPEB1,,0.11517429938482569,0.8010183277903453,1.0,0
MIMAT0000062,hsa-let-7a-5p,FAM104A,MIRT574790,0.08619275461380725,0.736187926191201,1.0,0
MIMAT0000062,hsa-let-7a-5p,CDIN1,,0.3481886534518113,0.9957267882379947,1.0,0
MIMAT0000062,hsa-let-7a-5p,RBFOX1,,0.20882106669259923,0.938767725190097,1.0,0
MIMAT0000062,hsa-let-7a-5p,CCDC93,,0.26787423103212576,0.9770339717593676,1.0,0
MIMAT0000062,hsa-let-7a-5p,CCNJ,,0.2505126452494873,0.9687124135074927,1.0,0
MIMAT0000062,hsa-let-7a-5p,VANGL2,,0.3043745727956254,0.9887189277615336,1.0,0
MIMAT0000062,hsa-let-7a-5p,ARFGEF3,,0.12693096377306906,0.8243882567584457,1.0,0
MIMAT0000062,hsa-let-7a-5p,ENTPD7,,0.1784035954395038,0.9058325908041712,1.0,0
MIMAT0000062,hsa-let-7a-5p,MRS2,MIRT052486,0.3669172932330827,0.9972951235087383,1.0,0
MIMAT0000062,hsa-let-7a-5p,RAB22A,,0.2119617224880383,0.9415920182594177,1.0,0
MIMAT0000062,hsa-let-7a-5p,PCDH19,,-0.01059466848940533,0.46911401363779887,0.9141794389593175,0
MIMAT0000062,hsa-let-7a-5p,TAOK1,,0.19555707450444293,0.925686227556825,1.0,0
MIMAT0000062,hsa-let-7a-5p,KIAA1549,,0.10587833219412168,0.7813135968315361,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZBTB26,,0.3284347231715653,0.9932693172960682,1.0,0
MIMAT0000062,hsa-let-7a-5p,B3GALT1,,0.29603554340396443,0.9866294151788162,1.0,0
MIMAT0000062,hsa-let-7a-5p,SLC30A1,,0.13820915926179084,0.8451426376383783,1.0,0
MIMAT0000062,hsa-let-7a-5p,SNX6,MIRT052571,0.25023923444976076,0.968564195986697,1.0,0
MIMAT0000062,hsa-let-7a-5p,TRIB2,,0.2615857826384142,0.974258658686108,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZNF70,,0.30991114149008886,0.9899480828993106,1.0,0
MIMAT0000062,hsa-let-7a-5p,GAN,,0.28831168831168835,0.9844132937861431,1.0,0
MIMAT0000062,hsa-let-7a-5p,PRSS22,MIRT700586,0.02935798629933597,0.5850329973957158,1.0,0
MIMAT0000062,hsa-let-7a-5p,PRRX1,,-0.09706083390293918,0.23834461202842488,0.6006249208911199,0
MIMAT0000062,hsa-let-7a-5p,ATPAF1,,-0.15386192754613806,0.1287782056269567,0.3980531531989023,0
MIMAT0000062,hsa-let-7a-5p,ADIPOR2,MIRT063192,-0.06541353383458647,0.3159753540431235,0.720008266485933,0
MIMAT0000062,hsa-let-7a-5p,SAP30L,,0.28257006151742997,0.9825742395011289,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZNF322,,0.31326042378673963,0.9906350076466821,1.0,0
MIMAT0000062,hsa-let-7a-5p,LIN28A,MIRT004801,0.3392080474101346,0.994728101191183,1.0,0
MIMAT0000062,hsa-let-7a-5p,GEMIN7,,0.09446343130553657,0.7556904531471148,1.0,0
MIMAT0000062,hsa-let-7a-5p,AGO3,,0.351742993848257,0.9960740600386316,1.0,0
MIMAT0000062,hsa-let-7a-5p,EDEM3,MIRT704031,0.2220779220779221,0.950016076188003,1.0,0
MIMAT0000062,hsa-let-7a-5p,SLC25A32,,0.32707325830575695,0.993062348566746,1.0,0
MIMAT0000062,hsa-let-7a-5p,LBH,,0.17976760082023238,0.9075380336079352,1.0,0
MIMAT0000062,hsa-let-7a-5p,RNF170,,0.34135338345864663,0.9949833992964051,1.0,0
MIMAT0000062,hsa-let-7a-5p,CDK6,MIRT000415,0.34183185235816815,0.9950388555665883,1.0,0
MIMAT0000062,hsa-let-7a-5p,SYNCRIP,,0.28311688311688316,0.9827568061139665,1.0,0
MIMAT0000062,hsa-let-7a-5p,TNIK,,0.24087491455912508,0.9631378544856137,1.0,0
MIMAT0000062,hsa-let-7a-5p,APBA1,,0.2850991114149009,0.9834053499668152,1.0,0
MIMAT0000062,hsa-let-7a-5p,PCYT1B,,0.1761449077238551,0.9029591197837105,1.0,0
MIMAT0000062,hsa-let-7a-5p,RRM2,MIRT052385,-0.1332194121667806,0.1638370349429712,0.4688916851975795,0
MIMAT0000062,hsa-let-7a-5p,RGMA,,0.1193438140806562,0.8095070619754927,1.0,0
MIMAT0000062,hsa-let-7a-5p,ABL2,,0.018113465481886536,0.5527065205001029,1.0,0
MIMAT0000062,hsa-let-7a-5p,AFF2,,0.06630211893369789,0.6863405128268374,1.0,0
MIMAT0000062,hsa-let-7a-5p,TRPM6,,0.11941216678058784,0.8096443952853107,1.0,0
MIMAT0000062,hsa-let-7a-5p,STX3,MIRT760975,0.13198906356801096,0.8338993274552294,1.0,0
MIMAT0000062,hsa-let-7a-5p,BCAT1,MIRT052384,-0.13800410116199593,0.15522004117849336,0.4523112878876977,0
MIMAT0000062,hsa-let-7a-5p,PUDP,,0.12747778537252222,0.8254323467542962,1.0,0
MIMAT0000062,hsa-let-7a-5p,GYG2,,-0.10587833219412168,0.21868640316846388,0.5675534597517803,0
MIMAT0000062,hsa-let-7a-5p,ONECUT2,MIRT080395,0.33079854411091136,0.9936160800720678,1.0,0
MIMAT0000062,hsa-let-7a-5p,ARID3A,MIRT494686,-0.1332194121667806,0.1638370349429712,0.4688916851975795,0
MIMAT0000062,hsa-let-7a-5p,EPHA3,,-0.22843472317156527,0.04519308163541303,0.1972388400136032,0
MIMAT0000062,hsa-let-7a-5p,HAS2,MIRT035534,-0.2380041011619959,0.0386670520713808,0.17740820982131683,0
MIMAT0000062,hsa-let-7a-5p,MYCL,,0.15673274094326725,0.8756623959706991,1.0,0
MIMAT0000062,hsa-let-7a-5p,WNT1,MIRT734033,0.1917325996964782,0.9215546047671762,1.0,0
MIMAT0000062,hsa-let-7a-5p,TMPRSS2,,0.24101573851329133,0.9632246388284205,1.0,0
MIMAT0000062,hsa-let-7a-5p,MAP3K1,MIRT052565,0.3098427887901572,0.9899336306690851,1.0,0
MIMAT0000062,hsa-let-7a-5p,MMP11,,-0.33998632946001367,0.005178013277007887,0.04418106292251558,1
MIMAT0000062,hsa-let-7a-5p,PCGF3,MIRT094159,0.30628844839371155,0.9891574431503855,1.0,0
MIMAT0000062,hsa-let-7a-5p,APPBP2,,0.36021872863978127,0.9968047252893615,1.0,0
MIMAT0000062,hsa-let-7a-5p,EXOC5,,0.20827067669172933,0.9382622749125075,1.0,0
MIMAT0000062,hsa-let-7a-5p,DIAPH2,,0.0034859876965140126,0.5101713020299172,0.9582645466406453,0
MIMAT0000062,hsa-let-7a-5p,POU6F2,,-0.1640852215294772,0.1134433484002661,0.3655925735468149,0
MIMAT0000062,hsa-let-7a-5p,ANGPTL2,,-0.14572795625427204,0.14193513380362097,0.4261159136265785,0
MIMAT0000062,hsa-let-7a-5p,FZD4,,-0.07067669172932331,0.3023634333839693,0.6994437370896575,0
MIMAT0000062,hsa-let-7a-5p,MGAT4A,,0.1840738209159262,0.9127762418705424,1.0,0
MIMAT0000062,hsa-let-7a-5p,HS2ST1,,0.327136021872864,0.9930720085040552,1.0,0
MIMAT0000062,hsa-let-7a-5p,MYCBP,,0.0011619958988380043,0.5033907514109973,0.9516068438258495,0
MIMAT0000062,hsa-let-7a-5p,BLOC1S6,,0.3273410799726589,0.993103488581999,1.0,0
MIMAT0000062,hsa-let-7a-5p,SLC30A4,,0.1630211893369788,0.885022421896342,1.0,0
MIMAT0000062,hsa-let-7a-5p,EIF2B2,,-0.08154477101845524,0.27510072315947726,0.657816209081287,0
MIMAT0000062,hsa-let-7a-5p,GATM,MIRT735569,0.1419002050580998,0.8515777385981637,1.0,0
MIMAT0000062,hsa-let-7a-5p,ACVR2A,,0.3293233082706767,0.9934015206556874,1.0,0
MIMAT0000062,hsa-let-7a-5p,POLR3D,MIRT123972,0.21756664388243335,0.9463838763995387,1.0,0
MIMAT0000062,hsa-let-7a-5p,CSNK2A1,MIRT052591,0.2324675324675325,0.9576549724012369,1.0,0
MIMAT0000062,hsa-let-7a-5p,HBEGF,,-0.0696514012303486,0.30499501346043334,0.7033181935334443,0
MIMAT0000062,hsa-let-7a-5p,ELK4,,0.314149008885851,0.9908104067007353,1.0,0
MIMAT0000062,hsa-let-7a-5p,EZH1,,0.21927546138072454,0.9477828930627666,1.0,0
MIMAT0000062,hsa-let-7a-5p,HMGA1,MIRT003152,0.18783321941216677,0.9171702852951682,1.0,0
MIMAT0000062,hsa-let-7a-5p,HOXB1,,0.12345178301288064,0.817655440000762,1.0,0
MIMAT0000062,hsa-let-7a-5p,KPNA1,,0.18619275461380727,0.9152732232809118,1.0,0
MIMAT0000062,hsa-let-7a-5p,MEIS1,MIRT004962,0.16678058783321942,0.8903794285739377,1.0,0
MIMAT0000062,hsa-let-7a-5p,NEK3,,0.16240601503759397,0.8841288875135305,1.0,0
MIMAT0000062,hsa-let-7a-5p,NRAS,MIRT001854,0.24128503075871496,0.9633901409917125,1.0,0
MIMAT0000062,hsa-let-7a-5p,OLR1,,0.17259056732740943,0.8983115881391794,1.0,0
MIMAT0000062,hsa-let-7a-5p,RBMS2,,0.2585782638414218,0.9728380612195973,1.0,0
MIMAT0000062,hsa-let-7a-5p,SMARCC1,,0.24203691045796308,0.9638490994556668,1.0,0
MIMAT0000062,hsa-let-7a-5p,STRN,MIRT500901,0.33820915926179085,0.9946054501574952,1.0,0
MIMAT0000062,hsa-let-7a-5p,THRSP,,-0.15133287764866712,0.1327777280091732,0.40690235852386863,0
MIMAT0000062,hsa-let-7a-5p,HMGA2,MIRT002323,-0.032707325830575694,0.4054353948635616,0.8399018654022024,0
MIMAT0000062,hsa-let-7a-5p,SNAP23,,0.22084757347915243,0.9490449465369626,1.0,0
MIMAT0000062,hsa-let-7a-5p,MBD2,MIRT501942,-0.07621326042378675,0.28832747500235256,0.6779071284050173,0
MIMAT0000062,hsa-let-7a-5p,WASL,MIRT533190,0.3237867395762133,0.9925401113581322,1.0,0
MIMAT0000062,hsa-let-7a-5p,PAX2,,-0.058373952489306304,0.3345647773548335,0.7454553991749366,0
MIMAT0000062,hsa-let-7a-5p,E2F2,MIRT005477,0.12371838687628162,0.8181768408351133,1.0,0
MIMAT0000062,hsa-let-7a-5p,CDC34,MIRT006056,-0.3051948051948052,0.011091336599609055,0.07547425396186863,0
MIMAT0000062,hsa-let-7a-5p,KIF2A,,0.3599453178400547,0.9967831559267196,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZNF784,,0.06903622693096377,0.6934213091140364,1.0,0
MIMAT0000062,hsa-let-7a-5p,PLPP6,,0.05297334244702666,0.6508986325673285,1.0,0
MIMAT0000062,hsa-let-7a-5p,FREM2,,0.20252904989747095,0.9327991083771979,1.0,0
MIMAT0000062,hsa-let-7a-5p,SKIDA1,,0.11032125768967875,0.7908642127595669,1.0,0
MIMAT0000062,hsa-let-7a-5p,PPP1R15B,MIRT470415,0.18257006151742997,0.9109720806147635,1.0,0
MIMAT0000062,hsa-let-7a-5p,APC2,,0.01161995898838004,0.5338682719024906,0.9828208597215775,0
MIMAT0000062,hsa-let-7a-5p,ZNF391,,0.41011619958988377,0.9991528116794178,1.0,0
MIMAT0000062,hsa-let-7a-5p,FAM222B,MIRT557959,0.24613807245386193,0.9662724915244741,1.0,0
MIMAT0000062,hsa-let-7a-5p,PTAR1,,0.4213943950786056,0.9993904186286906,1.0,0
MIMAT0000062,hsa-let-7a-5p,ELF4,,-0.015174299384825701,0.45580846895382954,0.8993184538656287,0
MIMAT0000062,hsa-let-7a-5p,STYX,,0.382365003417635,0.9981825105171648,1.0,0
MIMAT0000062,hsa-let-7a-5p,PIK3IP1,,0.04736842105263158,0.6355813468870262,1.0,0
MIMAT0000062,hsa-let-7a-5p,SMAD2,,0.32262474367737526,0.9923475837608985,1.0,0
MIMAT0000062,hsa-let-7a-5p,LRIG3,MIRT547570,0.27382091592617913,0.9794283022934809,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZNF879,,0.3196172248803828,0.9918294293308998,1.0,0
MIMAT0000062,hsa-let-7a-5p,TMEM233,,-0.20457963089542036,0.06520954737275717,0.2535283648870564,0
MIMAT0000062,hsa-let-7a-5p,ATXN1L,,0.30136705399863295,0.9879996065299635,1.0,0
MIMAT0000062,hsa-let-7a-5p,SCN4B,,0.12077922077922078,0.8123786342460019,1.0,0
MIMAT0000062,hsa-let-7a-5p,RAMAC,,0.22084757347915243,0.9490449465369626,1.0,0
MIMAT0000062,hsa-let-7a-5p,KCTD10,,-0.1336295283663705,0.16308683417740516,0.46736195713835393,0
