miRNA_region_id,e841eb85-0fa6-43bc-8849-716e5fac921c,4941a6e3-84e3-4afa-8ce4-a6bd1420a438,1c5f84e6-1571-4cb9-b7b9-bfa6b13e121e,15a656bc-0f5f-4f06-80ad-0584bf873805,f88848be-c988-4cef-805f-193477175d27,cb0cbce4-ed6f-4819-a83d-00f7bfe400ac,50c0b143-29b8-4060-a63e-d263ae52b029,87ca2702-d747-4c73-92ff-a8b7f30fb306,cf5ab327-47ee-40eb-a06c-3a8fef2a1ebb,571f1dd9-cf46-472e-96b4-0835b2d711a8,5fe54448-f2fa-433e-b24a-6ddf81cba9d4,70db5d78-573e-48df-a32b-66d0f1a9d9f8,5c16f348-ee14-46ea-8b6f-4862fc7b9b45,c1cd6d37-7a60-4c0e-bcd6-8a4d6d388699,bc98d560-25d3-4e7c-8212-00d1f5148dde,c4c0f12e-f16c-4c27-b711-bf6c57bda4e7,1cb6a927-ef19-487d-a0c1-f75b6ddbcd74,014808e2-fe91-4ef9-9b5b-882a9b1d350a,c5b2ce8f-1e3e-4560-ab85-fb0b0a89c67d,d27b5727-57fb-4a17-bb14-fe8003dea343,7f008fe1-75ea-44ca-b9a8-27c4222a3ebc,bf48419a-0ff6-43aa-a0ed-dfad83133863,c4b55e40-cf48-4d8d-8e7d-5fb8cfcb4a75,b11194e9-d6e1-4f0e-b88c-251a369fba1e,d1fbd937-025a-4aee-ae98-86ab414fd224,88e4b726-8b27-48e2-84a2-0f3de9b414e9,803883d2-6f3f-4672-918c-c80aca312bf9,8eb1a36e-89ca-4080-afee-3ffa4a874bc1,a53818cf-10e2-4384-85dc-962ca915d9ff,f37b4d0b-91e7-4b21-bf66-325387326d94,2f6dfeec-9971-4a74-a4cc-412b441730c6,87bff627-7d8f-41d8-b9b7-26613ba86941,a9047869-3066-4e8d-805d-3efbcadf5355,1846a6f8-8127-424a-b492-c09d91b91931,9c935a84-18a9-48af-b515-edd1db7e4768,1e5f58f3-aa26-4fc7-a704-200bf205dbfe,53854d3d-1094-4e15-bf32-f0b3ce77d679,c2a3f9ab-9dc7-48a5-9a8c-a2da7c11a793,d77f7eb5-1943-4147-8a02-c33289a8ed75,e137d046-1182-4fc5-af84-84b2c7ed47f5,9d110436-8434-4974-b3ca-311c11a447e7,1f1f7941-47bd-4a90-badf-ba6bf048c9d9,77cd82b7-c824-4d2f-99f0-326ccfa1d3ac,871b733f-966f-4c2f-aeff-1fa373fdba3b,24c6eb66-7e03-4078-868e-d33df83f0851,beec3eb1-cc60-40d6-b83f-158b3d66e7bc,af9371a0-7b65-4e61-ba72-572c056f6265,6307ea16-0d63-4fcf-843c-8d0200f9ed53,61df0f1a-f2c7-4b57-84fc-1571be570fd0,9336dfcd-fb41-44f1-95b8-edfce624ea98,83d0a04c-e990-4d4f-af6e-666d5e521d9b,4a9e0961-41b3-4e07-a4ba-f7574662f501,c4b1b889-0340-42f9-aea3-b7797232bb55,744381ad-64d7-47fb-8fac-b5b9c910ddbf,cf5bd0a9-6891-4bf0-8d09-4c235e208291,a0d63f75-62f5-4bc6-82b8-e3d41c5708f4,f3660d46-1b93-4a8b-8f4e-21cd872548ab,1e30fd9b-77dc-451e-9894-4740b51fe6b8,f4f9a228-3aba-4a06-a64b-241616713cf7,f507feab-b895-4a33-8daa-44a681edd905,b7a062ee-2ea3-4fce-862e-adb86c42a9ec,e18f28eb-b4c0-46e9-9fee-7194d77c65ee,935b5f15-eded-4c7b-a912-99cdd8b33594,f2edea21-ce45-4fe5-b0de-499c2e50f0c4,a94f6890-7675-4166-a0d5-746e7c690c63,e12c0da3-79fe-4fef-aa84-195e53b32a44,2f1fe5b6-f5ec-41d1-bf98-3455ed635bfb,bad24748-3268-4e31-8ae1-35a84c16acbf,09cf7c34-2a62-4334-a246-73877305b361,9711f9ba-0f6c-446a-9097-f514fa6441d6,dba8d64b-b2a8-426a-ad43-0ba21aeb5c51,d45379cd-88e5-42fe-9e61-29223c079002,69a63fd5-3647-4681-ab0d-964d5dbe7287,91a97f93-53f2-4571-a4bc-233643a1da0b,9c68a687-af95-43b0-918d-85e7079fb3e8,7c275803-bb6d-4fbc-b851-5fcb393f8496,e6844069-5753-414d-94f3-4e3fc0b2793f,a83060e9-a15a-46c5-85f9-9dbd3cd0166f,6cfe6db4-c7c5-408c-b43e-45f6953114f0,8ae26ade-1ddf-45e2-a297-61baeacadd6c,e0d903f9-3249-4af6-887a-080ad4024cd2,a012c66a-bcb7-46f6-a6c0-29a971ba543f,65654739-bed4-4ea7-b75c-ca1f278adcc9,d98594fb-1051-44f6-b016-8c2d9284383b,efc2c7f1-12a6-4cc2-bf88-73f2713bdd56,cca41100-3e14-4d5e-91f8-be8607823ac6,4c5502b4-f137-4b70-a5a9-65ee2245d94d,c138edb1-07ef-40ee-bb5e-591cffd94699,f2514068-0386-4006-9809-c0d8b29c6355,cc09326c-c449-49e6-85d8-67ff565b6d65,099fa301-2bd0-4cf8-b419-84c0c9e4441d,1bbd0662-6be7-4f97-9c49-e827ad5eca17,13da461a-0f97-4b71-b573-7b8347073c7b,78090b15-811b-4b2b-9559-8fbfbcaad80c,e6f5763b-ef3e-430a-b47a-dff65e2768eb,04ab7272-e2e2-47a8-8bc1-6c10f4b0624b,b5404c18-0496-4c3b-8d8a-2a0456d729f2,d3a5c8df-e9e4-414d-9584-1fc13845edb6,054fdd39-3fa4-4676-8341-6b66da8dc3f5,d06292bd-c8bb-47b2-9506-6f3c9e021d27,0b4727f6-8ed4-4ad6-a3fe-81a58dd7d033,d464d804-d185-4dee-b822-ef874fad77de,404cd7fd-7dbb-4fc9-b3f1-e3b523f1b322,6e528c0b-ea1b-4ac5-a2f0-9667a1ca1b44,aeee0cc4-69ba-4335-8629-57d1ae11716c,d507dac5-5517-4f37-a9e9-fafda456ddd0,a1f1b5f0-6161-45d2-a0cf-f62b4f48c8fc,828a2b26-d2d0-4f4f-8ab3-22f3bf82b61a,dd0e32d6-4704-4abd-82e4-2041fbc19a79,0a8016e1-0321-4421-a5ad-db2fd9caf7ab,e7b953fa-ad4a-4931-9ff0-43ed402d7110,7b9a5582-5ce8-45b7-a699-4b0d6e5559e2,0397db08-993e-4a47-802e-36f88161ec6f,42f12ac2-0c43-4fea-bf8f-edc15cd33d47,f5b1694d-7bd1-43be-8ec6-2bcaad95d802,ce2f555b-bfd9-4a8a-84b1-54feaf484cd2,d7e60e41-5da6-49df-a8e4-c732699a6f61,6a813732-f636-4369-8a31-04ef69340706,ed716c0b-4b09-4902-86b8-6955488d60c3,7262f244-82d5-4d3c-8762-782c5381a6e5,non_zero_samples,%_non_zero_samples
MIMAT0019961,,1.135646,,,,,,,1.307064,,,,,,0.599924,,,1.328444,,,,,,,,,,,,,,,0.824914,,0.75768,,0.635313,,,,,,,,,,,,,,,,,,0.645003,,,,,,0.736703,,,,,,,,,,,,,,,,0.348871,,,1.148024,2.4348710000000002,,,,,,,,0.599315,2.021784,,,1.001382,,,,,,,,,,,,,0.525633,,,,,,,,,,,,,,,16,13.333333333333334
MIMAT0019962,,1.703469,,,0.580734,,,,,,,,0.590352,,,,,1.328444,,,,,0.49218,,,,,,,,,,,,,,0.635313,,,,,,,,0.378105,,,,,,,,,,,,,,,,,,,0.535103,,,,,,0.72149,,,,0.643965,,,0.348871,,,0.382675,0.811624,,0.646094,,,,,,0.599315,,0.42054,,1.001382,,,,,0.286474,0.620599,,,,,,,1.051266,0.26598,,,,,,,,,,,,,,21,17.5
MIMAT0019978,,0.567823,,,,,,,,1.167575,,,,,,,,,,,0.598339,,,,,,,,,,,,,0.258641,,,0.635313,,,,,1.190452,,0.553617,0.378105,,0.735847,,,,,,0.691478,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405812,,,,,,,,,1.010892,,,,,,,,1.1458970000000002,,0.289107,,,,,0.358067,,,0.967594,,,,,,1.334923,,,,,,,17,14.166666666666666
MIMAT0021034,,0.567823,,,,,,,,,,,,,,,0.574106,0.664222,,,,,,,,,,,,,,,,,,,,,,0.405287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823126,,,,,,,,,,,,,,,,,,,5,4.166666666666666
MIMAT0021083,,0.567823,0.691675,,1.7422019999999998,,,,,,,0.57044,,0.5703,,,,0.664222,,0.679348,,,0.24609,,0.438529,,,0.882902,0.400484,,,,,,,,0.635313,,0.30718,0.405287,,,,0.553617,0.378105,,,,,0.553888,1.037498,0.626294,0.691478,,0.645003,,,0.538337,0.651543,,,0.632165,,0.535103,,,1.049414,,,,,0.920487,,1.28793,,,0.348871,0.401477,0.906192,,0.811624,,,,,,0.417857,,,,0.42054,,,0.676436,0.880832,0.81473,,,0.620599,,0.632388,,,,0.358068,,0.53196,,,,,0.253314,,,1.612736,,,0.736881,,,44,36.666666666666664
MIMAT0022269,,0.567823,,,,,,,,,,0.57044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526759,0.089517,,,,,,,,,,,,,,,,4,3.3333333333333335
MIMAT0022292,,0.567823,0.691675,,0.580734,0.829146,,,0.653532,,,,,0.5703,,0.53378,0.574106,0.664222,1.041783,,,,1.476539,,0.438529,0.658657,0.54803,1.765805,,0.950665,,,,,,,1.270626,,0.30718,,0.794136,,0.737975,,,,0.735847,0.396899,1.109067,,0.518749,,,,0.645003,0.296779,,,,,,0.632165,,,1.117738,,,0.451236,,,0.76217,,,,,,,0.401477,,0.382675,0.811623,,0.646094,,,,,,,,0.42054,,,,0.880832,,1.15914,,,,,,,1.053519,0.089517,,0.53196,,,,,,,,,1.614287,,1.473761,,,42,35.0
MIMAT0022482,,0.567823,,,,,0.602418,,,,,,,,,,1.148212,0.664222,0.520891,,,,,,,,,,,1.90133,,,0.824914,,,,0.635313,,0.30718,,,,,,0.378105,,,,,0.553888,,0.626294,,0.887456,,,0.587751,,,,,,,,,0.663514,,,,,,,,,,,,0.401477,0.906192,,,,,0.721639,0.499933,1.679194,,,,,0.42054,,0.500691,,1.761664,,,,,0.289107,,,,,,,,,,,,,1.6452849999999999,1.334923,0.806368,0.807144,,,2.09304,,29,24.166666666666668
MIMAT0022500,,0.567823,0.691675,0.831223,,,,,,,1.03565,,,0.5703,,1.06756,1.148212,0.664222,,,0.598339,0.685604,1.23045,1.120581,0.438529,0.658657,0.54803,,0.400484,,,,0.824914,,,,,1.181666,,,,,1.47595,,0.378105,,0.735847,0.396899,1.109067,0.553888,0.518749,0.626294,1.728696,0.887456,,0.890337,0.587751,0.538337,0.651543,,3.683513,1.26433,,0.535103,,,,0.451236,,0.360745,,,,,,,,1.204431,,,,0.617675,,,,,,,0.599315,1.010892,,,,,,0.81473,,,,,0.316194,0.411563,,1.053519,0.179034,0.525633,0.26598,,,0.863424,,,,2.669846,0.806368,0.807144,0.823651,4.421283,,,54,45.0
MIMAT0022695,,0.567823,,,,,,0.518012,,,1.03565,1.14088,,,,,0.574106,,,,,0.685604,0.24609,,,1.317313,,,,,,,1.649828,0.517282,,0.768579,,,0.61436,0.405287,0.794136,,,,1.134315,0.787981,,,,,1.556248,1.252588,,,,0.593558,,0.538337,0.651543,,,0.632165,,,,1.327028,,1.353707,,0.360745,1.52434,,,0.643965,2.317338,0.37654,0.348871,,,,0.405812,,,,0.499933,,,,,,,,,0.676436,,,,,,0.289107,0.316194,,0.770803,,0.447585,0.525633,0.26598,0.967594,,1.726848,,0.253314,,,,,,,1.39536,,43,35.833333333333336
MIMAT0022700,,0.567823,,0.831223,,,0.602418,,,,,,,,,,,1.328444,,,,,0.24609,,,,,,0.400484,,,,,,,,,,0.61436,,,,0.737975,,0.378105,,,,,,,,,0.887456,,0.296779,1.175503,,0.651543,,0.736703,,,,1.117738,,,,,0.360745,,,,0.643965,,1.12962,,,,0.382675,,,,,,,,,,,0.84108,,,,,1.62946,,,,,,,,,,,,,,,,0.253314,,,,,,,,,22,18.333333333333332
MIMAT0022705,,0.567823,0.691675,,,0.829146,,,,,,,,,0.599924,,,,,,,2.056812,0.24609,,0.877058,0.658657,0.54803,,,,,1.86779,,0.517282,,,,,0.30718,0.405287,0.794136,,1.47595,1.107235,0.75621,0.787981,0.735847,0.793799,,,1.037498,0.626294,,,,,0.587751,,0.651543,0.322553,2.210108,0.632165,,,,,,0.451236,,0.360745,0.76217,,,,1.158669,0.37654,,0.401477,,,,0.617675,,,,,0.835714,0.884729,,,,0.393739,,0.338218,0.880832,0.81473,,,0.620599,0.289107,,,,,0.268551,0.525633,0.53196,,,,,0.7599419999999999,0.548428,,0.806368,0.807144,,2.210643,0.69768,0.835607,52,43.333333333333336
MIMAT0022714,,0.567823,,,0.580734,,,,,,,,,,,,0.574106,,,,,,0.73827,,0.438529,,0.54803,0.882902,,,,,,0.517283,,,,,,,0.794136,,,0.553617,,0.787981,,0.396899,,,,,,,,,,,,,,,,,2.235476,0.663514,,,,0.360745,,,0.85318,0.643965,,,,,,,0.405812,,,,,,,,,,,,0.500691,,,,,,,,0.316194,,,,,,,,,,,,,,1.612735,,,0.736881,,,22,18.333333333333332
MIMAT0022720,,1.703469,,,,,,,,,,,2.361408,,1.199848,,,,5.208913,,,,0.49218,,0.438529,,,,,,,,0.824914,,,1.537157,,,,2.431722,0.794136,,,,0.378105,,,,,,0.518749,,0.691478,,,0.296779,,,,0.322553,0.736703,2.5286589999999998,,,,,,,,1.44298,,,,,,,,,1.812384,0.382675,,,,0.721639,0.999866,,,,3.595889,,,,,,0.880832,,3.09104,,,,1.264776,,,1.580278,,,0.26598,0.967594,,,,,,,,0.807144,,,2.79072,,31,25.833333333333336
MIMAT0022861,,1.703469,,,,,0.602418,0.518012,,1.167575,,1.14088,,0.5703,,2.6689000000000003,1.148212,,1.041783,0.679348,1.196678,1.371208,1.7226289999999997,2.241163,3.069705,,1.64409,1.765805,0.400484,,1.6068449999999999,,,0.7759240000000001,,,,,0.61436,1.621148,6.353088,1.190452,2.9519,1.107234,0.378105,1.575962,,0.793799,1.109067,,1.037499,1.252588,1.037217,0.887456,0.645003,2.077453,,,,0.322553,0.736703,,,0.535103,3.3532139999999995,,,,,3.968196,2.28651,0.920487,0.85318,,,,,2.408862,,,,1.853025,0.646094,,,,2.089283,0.884729,0.599315,,0.42054,,,0.676436,0.880832,0.81473,0.38638,,,1.156428,,1.23469,,,0.089517,,,0.483797,,0.863424,,0.253314,0.548428,,2.419103,0.807144,1.647302,,,,65,54.166666666666664
MIMAT0022923,,1.703469,,,,,0.602418,0.518012,,1.167575,,1.14088,,0.5703,,2.6689000000000003,1.148212,,1.041783,,1.196678,1.371208,1.4765389999999998,2.241163,3.069705,,1.64409,1.765805,0.400484,,1.6068449999999999,,,0.7759240000000001,,,,,0.30718,1.215861,5.558952,,2.213925,1.107234,0.378105,1.575962,,0.793799,1.109067,,1.037499,1.252588,1.037217,0.887456,0.645003,2.077453,,,,0.322553,0.736703,,,0.535103,3.3532139999999995,,,,,3.968196,1.52434,0.920487,0.85318,,,,,2.007385,,,,1.853025,0.646094,,,,2.089283,0.884729,0.599315,,0.42054,,,0.676436,0.880832,0.81473,0.38638,,,1.156428,,0.823127,,,0.089517,,,,,0.863424,,0.253314,0.548428,,2.419103,0.807144,1.647302,,,0.835607,63,52.5
MIMAT0025472,,0.567823,0.691675,,,,,0.518012,,,,0.57044,1.180704,,,,0.574106,,,,0.598339,,0.73827,,,,,,0.400484,,,,0.824914,,,,,,,,,,,,,,,,,,,0.626294,,,,,,,,,,,,,,,,,,,0.76217,,,,,0.37654,,0.802954,0.453096,,,,0.646094,0.721639,,,,0.884729,,,,,,,,,,0.286474,,,,,,1.053519,0.537102,0.525633,,,,,,,,1.334923,,,,2.947523,,0.835607,25,20.833333333333336
MIMAT0025474,,0.567823,,0.831223,,0.829146,,,1.307064,,,,0.590352,0.5703,0.599924,1.06756,,,1.041782,,0.598339,1.371208,0.24609,,,0.658657,,0.882902,,,,,,,,,1.905939,0.590833,0.921541,,1.588272,,1.47595,,0.378105,,1.471693,0.793798,,0.553888,1.037498,,2.4201740000000003,,,0.296779,,0.538337,1.954629,,0.736703,,0.837423,0.535103,1.117738,0.663514,,,0.819098,0.360745,0.76217,,,,,0.37654,,1.204431,,,0.405812,0.617675,0.646094,1.443278,,1.679194,0.417857,,0.599315,1.010892,0.42054,0.787478,,,,0.81473,0.38638,0.286474,,0.578214,0.316194,,0.770803,,0.716135,,0.53196,,0.586975,0.863424,,0.253314,1.6452840000000002,,0.806368,,0.823651,0.736881,,,63,52.5
MIMAT0025483,,1.135646,,,,,,,,,,,,,,0.53378,0.574106,,1.562674,,,,,,,,,,0.400484,,,,,0.775924,,,,0.590833,,,,,,0.553617,,,,,,,0.518749,,,0.887456,,,,,,0.322553,,,,,,,,,,0.360745,,,,,,,,,0.906192,,,,,0.721639,,,,,,,,,,0.676436,,,,,,,,,,,,,,,,,,0.506628,,,,,,,,,16,13.333333333333334
MIMAT0026481,,1.703469,0.691675,0.831223,1.742203,,,,0.653532,2.33515,,2.28176,,,0.599924,1.06756,1.722317,0.664222,1.041782,1.358697,1.7950169999999999,,0.98436,,1.315587,0.658657,3.288181,1.765805,0.800968,1.90133,2.14246,,0.824914,1.5518480000000001,0.75768,,0.635313,4.135832,1.2287210000000002,1.215861,3.9706799999999998,,2.213926,0.553617,1.51242,3.151924,1.471693,,,1.107777,1.556248,3.13147,0.691478,2.6623669999999997,,3.561348,4.70201,0.538337,,1.290211,2.94681,1.26433,0.837423,0.535103,,,,0.451236,0.819098,1.082235,0.76217,,,0.643965,,0.75308,,1.605908,0.453096,1.5306989999999998,1.623248,2.4706989999999998,,,3.499533,,1.25357,0.884729,,2.021785,4.205401,,0.500691,1.352872,2.642496,,1.15914,0.572949,,1.445535,1.264775,,,0.526759,0.716135,0.525633,1.06392,1.9351880000000001,,,,1.773197,2.193713,,0.806368,,1.647302,2.947523,,0.835607,82,68.33333333333333
MIMAT0026559,,0.567823,1.38335,0.831223,,,0.602418,,0.653532,4.6703,,,,0.5703,2.3996950000000004,1.06756,0.574106,,1.041783,2.717393,2.393356,,0.24609,,1.315588,2.634627,1.64409,1.765804,,0.950665,,0.933895,,1.034565,,,,0.590833,0.92154,0.810574,,,1.47595,0.553617,0.75621,,,0.396899,,,1.037499,1.252588,0.691478,0.887456,,1.187116,1.175503,2.153346,2.606172,,1.473405,,,,1.117738,,,,1.638196,0.72149,2.28651,,,0.643965,,0.37654,,0.401477,,,1.217435,4.9413990000000005,,,0.999867,1.119463,0.835713,1.769457,1.198629,,0.84108,0.393739,,,1.761664,,0.38638,0.286474,,1.734641,,,,0.526759,0.268551,1.051265,0.79794,0.483797,0.586975,,,1.013256,,,,2.421431,4.118257,0.736881,,0.835607,68,56.666666666666664
MIMAT0026614,,0.567823,,,,,,,,1.167575,,,,0.5703,,,,,0.520891,,,,,,,,,,,,,,,,,0.768579,,,,,,,,,,,,,,,,,,,,,,,0.651543,0.322553,,,,,,,,,,1.0822349999999998,0.76217,,,,,,,,,0.382675,,0.617675,,,,,,,0.599315,,,,,0.338218,,,,,,,,,,,,0.525633,,,,,,,,,,,,,,,14,11.666666666666666
MIMAT0026615,,0.567823,,,,,3.0120910000000003,,,,,,0.590352,,,,1.148212,,,,,,2.460899,,,,,,,0.950665,,,,0.258641,,,,,0.30718,,,,,,,,,,,,,1.252588,,,,1.187116,,,,,3.683513,,0.837423,,,,,,0.819098,,0.76217,,0.85318,,,0.75308,,0.401477,2.26548,,,,,,0.499933,,1.25357,,,,,,,,0.880832,,,,,,22.449761999999996,,,,0.179034,,,,,0.863424,,,,,,0.807144,,,,,25,20.833333333333336
MIMAT0026736,,0.567823,,,,,,,,,,,,,,,,,1.041782,,0.598339,,,,0.877058,,,,0.400484,,0.535615,,,,,,,,,0.405287,,,,,1.134315,,0.735847,,,1.107777,0.518749,,,,,,,,,,,,,,,,,,,,,,,,,0.37654,,,,,,,,,,,,,,,,0.393739,,,,,,0.286474,,,,,,1.580278,,,,,,,,,0.548428,,,0.807144,,,,0.835607,18,15.0
MIMAT0026742,,0.567823,0.691675,,,,,,,,,0.57044,,,,,,,,,,,,,,,,0.882902,,,,,,,,,,,,,,,,,0.378105,,,,,0.553888,0.518749,0.626294,,,,0.296779,,0.538337,,0.645106,0.736703,,,,,,,,,,,,,,1.158669,0.37654,,,,,,,,,,,,,,,0.84108,,,0.338218,0.880832,,,,,,,,,,0.089517,,0.26598,,,0.863424,,,,,,,,,,,20,16.666666666666664
MIMAT0027103,,0.567823,,,,,,,,,,,,,,0.53378,0.574106,,1.041782,,,,0.73827,,,0.658657,,,,,0.535615,0.933895,,1.034565,1.51536,,,,0.30718,,,1.190452,0.737975,,0.378105,,,,3.3272,,,1.252588,0.691478,,,0.296779,,,,0.9676589999999999,,0.632165,,,,,0.524707,,0.819098,,,,,,,,0.348871,1.204431,,,1.217436,,,0.721639,0.499933,,,0.884729,,1.010892,,,,,1.761664,0.81473,,0.286474,,,,1.23469,,,0.716135,0.525633,0.79794,0.967594,,0.863424,,,,1.334923,,0.807144,0.823651,,0.69768,0.835607,43,35.833333333333336
MIMAT0027368,,0.567823,,,1.161468,,0.602418,1.036023,,1.167575,1.03565,1.711321,1.180704,,,0.53378,0.574106,1.992667,0.520891,1.358697,0.598339,,0.98436,,,,0.54803,2.648706,0.400484,,0.535615,1.86779,,,,,1.270626,1.181666,1.535901,1.215861,0.794136,1.190452,0.737975,,0.75621,1.575962,,0.396899,1.109067,1.107777,0.518749,0.626294,0.345739,,0.645003,,,,,0.645106,,1.896494,,,,,1.049414,,,,0.76217,,0.85318,,,0.75308,0.348871,,1.359288,0.382675,0.405812,,,,0.499933,,1.25357,,0.599315,,,,0.500691,,,,0.38638,0.572948,,0.289107,0.632388,0.411563,,0.526759,0.626619,,,,,0.863424,1.065287,,,,2.419103,0.807144,,1.473762,0.69768,0.835607,64,53.333333333333336
MIMAT0027370,,0.567823,,,,,,,,,,,,,,,0.574106,,,,,,0.24609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345739,,,0.296779,,,,,,,,0.535103,,,,,,,,,,,,,,,0.453096,,,,,,,,,,,1.010892,,,,,0.880832,0.81473,,,,,0.316194,,,,,,,,,,,,,,,,,,,,11,9.166666666666666
MIMAT0027395,,0.567823,,,0.580734,,,,,,,,,,,,,,,,,,,,,,,,,,0.535615,,,0.258641,,,,,,0.405287,,,,,,0.787981,,,,,,0.626294,,,,0.296779,,,,,,1.26433,,,,,,,,0.360745,0.76217,,0.85318,0.643965,,0.37654,,,,0.382675,0.405812,,,,,,,,,,,,,0.338218,,,,,0.620599,,0.316194,,,0.526759,0.626618,,0.26598,,,,,,,2.669846,,,,,,,23,19.166666666666668
MIMAT0027410,,0.567823,1.38335,0.831223,1.161468,,,,0.653532,1.167575,,0.57044,,0.5703,0.599924,,0.574106,0.664222,1.041782,,1.7950169999999999,1.371208,0.49218,1.120581,0.438529,0.658657,0.54803,1.765804,0.800968,1.90133,0.535615,,2.474743,1.293206,,,1.270626,1.7724990000000003,0.30718,0.405287,,1.190452,0.737975,1.660851,,1.575962,0.735847,,,,0.518749,,1.037217,,1.290006,0.296779,0.587751,,0.651543,1.290212,0.736703,0.632165,0.837423,1.070205,,,0.524707,,,0.360745,0.76217,,0.85318,1.931895,,0.75308,0.697742,,1.812384,0.382675,1.623247,,,2.164917,,,0.835714,1.769458,1.19863,1.010892,,0.393739,0.500691,1.0146540000000002,,0.81473,0.77276,0.859422,,0.289107,0.316194,,0.770803,2.107037,2.954058,1.576899,,,1.760926,,,0.253314,,,2.419103,0.807144,,,,0.835607,77,64.16666666666667
MIMAT0027467,,1.703469,,,1.161468,,,1.036023,,,,0.57044,,1.1406,1.7997710000000002,,,,,0.679348,,0.685604,1.968719,,0.438529,0.658657,0.54803,,,,0.535615,,,0.517282,,0.768579,,,,0.405287,0.794136,,0.737975,1.107235,,,,0.396899,,,,3.13147,0.345739,,,1.187116,0.587751,,,,,,,1.070205,2.235476,0.663514,,,,,0.76217,,,,,0.37654,0.348871,,0.453096,0.382675,,,,1.443278,,,0.417857,0.884729,0.599315,,0.42054,,,0.338218,3.523329,0.81473,,,,,0.948582,1.23469,,1.053519,1.16372,,0.53196,,,,,,,1.334923,,0.807144,2.470954,,1.39536,,49,40.833333333333336
MIMAT0027507,,0.567823,,,,,,,,1.167575,,,,,,,1.148212,,,,0.598339,,0.49218,,,,,,,,0.535615,,0.824914,,,,,,,0.405287,1.588272,,,,0.75621,,,0.396899,,,,0.626294,,,,0.296779,,,,0.645106,,0.632165,,,,,,,,,0.76217,,,,,0.37654,,,1.359288,,,,,0.721639,0.999866,,0.417857,,,,,,1.001382,,,0.81473,,,0.620599,0.289107,0.632388,0.411563,,1.580278,0.268551,,0.26598,0.483797,,1.726848,,,,,,,,,,,32,26.666666666666668
MIMAT0027531,,0.567823,,,0.580734,,,1.036023,,,,0.57044,1.180704,,,,,0.664222,0.520891,1.358697,,,0.24609,,,,,0.882902,,,,,,,,,,0.590833,0.61436,,,2.380904,,,,,,,,,,,,,,0.593558,,,,0.645106,1.473405,,0.837423,,,,,,,,,1.840973,,,,0.37654,,,,,,,,0.721639,,,,,,1.010892,,,,0.338218,,0.81473,0.77276,0.286474,1.241198,,,,,,0.984686,0.525633,0.53196,,0.586975,,,0.253314,,,0.806368,0.807144,,0.736881,,,34,28.333333333333332
MIMAT0027541,,0.567823,1.38335,,,,,,0.653532,1.167575,,0.57044,,,,,0.574106,1.328445,0.520891,,,1.371208,0.24609,,0.438529,,,1.765805,,0.950665,,0.933895,1.649828,0.517283,0.75768,0.768579,0.635313,0.590833,0.92154,0.405287,,,2.951901,,0.75621,,0.735847,,,1.107777,,1.878882,0.345739,,0.645003,0.593558,0.587751,,,,,,,0.535103,,,,0.902471,1.638196,0.360745,,0.920487,,0.643965,1.158669,0.37654,0.348871,0.802954,0.453096,1.148024,0.405812,,,,1.4998,,0.417857,,,2.021784,,,,0.338218,,,1.15914,0.859423,,0.289107,,0.411563,,0.526759,0.089517,1.051266,,0.483797,,,1.065287,0.253314,,,,0.807144,0.823651,2.210642,,2.506821,62,51.66666666666667
MIMAT0027558,,0.567823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.6666666666666667
MIMAT0027569,,0.567823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.810574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.6666666666666667
MIMAT0027629,,0.567823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.500691,,,,,,,,0.316194,,,,,,,0.483797,,,,,,,,,,,,,4,3.3333333333333335
MIMAT0028122,,1.135646,,,,,,,,1.167575,,,,,1.199847,,,1.328444,,,,,0.49218,1.120581,,,,0.882902,,0.950665,0.535615,0.933895,,0.258641,,,,0.590833,0.30718,0.405287,,,,,,0.787981,,,,0.553888,,0.626294,0.345739,,,,,0.538337,,,0.736703,,,,1.117738,0.663514,,,2.457294,,,,0.85318,,,0.75308,,,0.906192,,0.811623,0.617675,,,0.499933,,0.417857,0.884729,,,,0.393739,0.500691,,1.761664,,0.38638,,,,,2.057816,,1.053518,0.5371009999999999,,,0.483797,,0.863424,1.065287,,0.548428,,,1.614287,0.823651,0.736881,0.69768,,46,38.333333333333336
