accession_id,is_expressed,64efe402-841b-49bc-a370-02a24880dd19,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,03589e93-5465-4e5b-91aa-be97a386e097,84d88e83-f246-45c8-a27c-5f146cb5a4b4,308d2039-4905-49de-861a-c70f97669068,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,f041b9ca-ace6-4425-a928-1ffbf2737243,29cea98e-c370-473d-af6d-393e87c1bd31,7c3c4540-a63e-4737-a23d-a9c999c53f39,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,d4a3af62-0505-49f6-9f34-168bec5cb0d0,485f5497-8ed6-4c98-a733-710988850a13,c5b7ba42-889d-4b7a-a810-298ae179e9c2,5ec7ec6c-20c8-48af-964c-54125c9313c2,c42db931-0c5e-42bc-9590-2edbe16d7e56,6c67482e-8a8a-4a5c-b8be-d573afb35d54,f3533714-4d93-4e83-9f58-3c9dda0effba,27c8aced-b610-4c85-b7ed-3b111b55ef79,8c9b3702-7326-45fc-8457-168dd4921afb,ea6c109d-9823-4fa7-987d-78f2ed377312,3b8748ee-d541-4219-ba20-437311ae376a,5074a94f-c14e-441f-b006-cd8895a550e5,3f0c486c-70c8-4537-a4cc-1ea2e302706d,5e01bf11-33c4-4d86-a97e-54ef83a86a04,3e75bf39-6c1e-460b-956e-3e999daa919c,1c73346e-7c14-4b9e-b43d-4478181e0a4a,4be7af1f-00a3-400a-9584-04756550a692,86723871-7176-4e6c-b9b2-dcf4acf99075,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,82bf32b4-0410-4426-9591-33210d995b98,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,cd746011-8fd7-473d-84e7-f39ec60b6717,12c76136-cc83-42c0-886b-4b4ea167a0d7,268512d6-01f2-4afa-bfbc-55698afe6a1f,7734be37-d611-4651-83e4-7a9e78daf8a2,38a63af6-4f43-4eea-aff2-a42b4118482a,803da4bd-a731-423b-b689-9c876dec117f,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,acad335c-080a-442e-84d8-235fa3116bc6,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,42a6d971-d671-4860-835f-15d184d416b0,bf370830-8f1c-4ca5-a838-aba83f5a964f,3a587350-9c2f-43ea-a607-1eec5356f34b,80a3007d-3d24-48c8-bdb4-38605dcd408f,8790fe0b-8d3a-4f2c-8201-1231da243697,f52a43ab-8cf4-4611-a13a-195778748214,c786cbe6-bedd-4ff1-9c19-8026aaabc738,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,85fb34fe-c751-4806-87a9-419e9ed39dfc,15a6e18f-00b4-4369-8588-294605e0e952,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,cea36b7b-8225-4b98-8371-66ee50eb0641,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852
MIMAT0000099,1,10101.382261,9690.525672,9969.384366,8025.177329,3124.920157,17819.34505,6384.534624,9665.168511,15309.877407,10736.163427,14850.915393,5491.552201,8110.767417,8751.73624,17230.60919,14506.518645,13924.336773,15022.170923,21565.31232,18367.509779,18783.189665,14579.708645,12631.870757,25011.498546000003,10513.234135,21962.710113,22920.080861,14460.77057,10240.061391,9303.422849,21521.232978,5481.152264,17501.836373,6704.234121,14665.930624,9027.765146,9461.566385,6640.775796,16852.471358,7062.135216,6998.067626,9515.415793,5960.055677,10684.288247,15517.927215,21189.404362,17502.692745,8107.902043,16750.399122,8596.419486,27696.622745,14051.971182,13245.474181,8667.060472,8941.299587,9861.445079
MIMAT0000100,1,302.884333,180.513896,272.637425,296.226262,667.086581,309.241058,264.622825,347.217479,325.17049000000003,261.494878,206.736337,449.374151,351.556733,507.579909,252.717901,220.12566,474.743766,481.554519,443.514926,886.2221930000001,295.255577,251.631738,190.875681,823.8855090000001,260.960168,593.3994,555.37872,472.914488,588.92309,340.762561,370.423137,213.434921,220.50844,338.158762,484.07532,621.5120039999999,237.2578,192.669691,228.537596,679.625466,397.489114,317.462052,494.628473,446.693471,544.185914,587.263187,390.163937,242.16208,242.139131,520.589531,522.399492,516.391888,364.213036,192.00995,663.335796,474.265792
MIMAT0000101,1,11551.867719,11604.53127,9138.96183,18341.628563,11951.458762,9836.124837,14827.529524,14753.896805,15772.167982,16545.085383999998,9769.17994,12105.289798999998,13870.19583,17756.789829,10057.308641999998,11608.857282,11391.629856,12759.38248,6600.518752999999,10508.60277,22555.994326,9487.899005,11116.394713000002,8210.325596,15812.876901,14386.238307,8991.67006,11394.574008,13848.827318,13490.870484,7711.749131,9820.995663,8390.37008,10271.680015,14475.403543,9685.341014,15858.946166,17901.756735,10408.799348,11559.143484,10134.913314,14459.179301,11583.637478,13158.963758,9569.273399,8059.365715,8412.180241,13343.744252,10082.192458,11678.394021,10512.628131,6945.418738,12656.253089,8936.919015,19143.3492,13250.256560999998
MIMAT0000102,1,0.0,0.0,0.0,1.143731,0.555443,0.564824,0.0,0.0,0.0,0.0,1.065651,0.0,0.0,0.0,0.0,0.0,20.428637,0.0,0.0,0.0,2.552642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537339,0.0,1.17099,0.0,0.0,0.430227,0.0,0.0,0.429038,0.703174,0.0,0.0,0.0,0.993621,0.0,0.0,0.287625,0.247061,0.0,0.876339,0.293147,0.0,0.0,0.0,0.0,2.735894,3.433415,0.72964
MIMAT0000103,1,6.501988,13.95726,6.470825,16.774717,13.330623,8.189947,44.782323,5.69209,3.917717,10.030889,8.880426,14.687473,4.160435,5.671284,12.959892,15.836377,10.21432,5.695806,12.593351,23.13526,6.807046,9.401626,5.380389,16.192414,3.429583,2.772894,14.032177,9.607045,46.748457,7.057212999999999,13.661549,5.978569,4.323696,2.151135,4.033962,16.515235,3.432301,6.680153,9.794467,11.020953,10.590297,3.974486,15.024683,20.232401,6.327743,8.153003,11.366982,3.213246,6.449228,15.850155,19.656133,6.945419,13.800493,4.228199,26.780637,4.377839
MIMAT0000104,1,28.175284999999995,36.754118,25.451911,67.480114,73.31842599999999,32.19496,82.94907699999999,34.152539,25.744996,39.77766,26.996498000000003,63.43738,31.203261,42.062022,32.831727,32.860483,43.521879,23.559924,28.163312,58.074229,97.851272,37.053466,22.54639,32.770364,35.854741,26.804645,28.802887,38.118271,81.138129,48.140272,35.520028,24.512135,26.422582,19.790462,26.686204,47.523423,28.745519,24.259504,24.48617,62.911276,42.361184,22.853293,44.678671,55.955231,37.103586,30.388463,27.649413,48.490836,35.470743,38.392598,38.178257,34.727094,30.001074,36.561482,30.900736,32.104147
MIMAT0000222,1,107.824656,155.390828,96.630985,192.528008,165.521901,246.828019,276.327299,108.149707,135.44106499999998,128.672082,385.765741,158.437202,260.027168,127.603888,155.950705,198.350639,243.811346,206.602422,230.343838,226.158993,443.308805,493.30881,127.592066,210.115865,127.518171,179.775988,226.36114,1855.399113,333.149923,165.844501,303.676714,124.952098,143.162343,76.580482,130.017665,221.101882,107.688439,91.412626,229.625872,168.987955,122.141415,149.540027,148.269924,147.001035,167.397569,115.624389,254.067383,128.529935,162.696388,188.440728,207.901386,343.450958,154.805539,106.948548,898.868071,172.194966
MIMAT0000226,1,97.52984,127.011066,56.943259,27.449539,62.765016,211.52653,2.54445,62.612988,34.699777,215.145258,150.256822,49.374905,286.376587,41.116809,26.35178,154.404689,114.133908,82.589191,249.348354,35.411114999999995,136.140898,92.910181,55.853555,97.540025,136.24802,82.724682,222.668463,250.093049,6.9854020000000006,81.914077,192.042343,108.212104,70.62035,57.220249,151.428691,11.459549,94.817311,50.98012,411.911814,16.990636,55.775558,91.413174,42.306351,34.142176,96.354271,47.188586,115.205887,213.827073,203.44377,36.63147,52.920354,142.381083,102.603673,155.945904,896.808023,95.947618
MIMAT0000227,1,289.880357,205.636965,234.675252,268.395479,1293.6258509999998,278.458157,513.470064,407.553631,193.64714400000005,198.542409,157.71637900000002,719.68615,504.799408,425.818898,118.799013,177.763347,330.85510300000004,323.884248,299.95072600000003,380.551458,496.914282,209.600942,83.524124,318.836366,231.652816,262.50067,183.895348,529.317135,897.3554349999999,369.4955,331.780471,518.939809,119.141816,372.576959,250.726189,593.874265,187.489436,214.819675,103.930192,598.805144,509.040229,374.595285,635.781447,601.91392,255.698348,273.99027,260.211698,162.12298499999997,181.750917,929.875745,287.659919,468.121224,75.602705,278.812375,340.594777,464.780476
MIMAT0000228,0,0.0,0.0,0.0,0.381244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351587,0.0,0.0,0.0,0.0,0.395386,0.0,0.0,0.247061,0.0,0.0,0.0,0.0,0.378003,0.0,0.0,0.0,0.0,0.36482
MIMAT0000231,1,1281.975562,1433.410608,792.891756,979.795999,2542.260851,1619.632374,743.488366,1786.177786,1257.587077,906.238865,1393.871794,1084.372963,1551.148732,1178.2092280000002,1131.3986200000002,1327.880336,1287.892345,2040.134201,1762.611208,1654.407336,3775.357306,980.534212,714.566814,1580.302623,1655.55377,2026.06151,1135.867645,2908.765006,1053.720965,1505.7067619999998,1641.727837,1422.899477,789.314519,968.011726,1857.794187,1360.652899,1588.297227,1081.481698,557.7405660000001,1929.126084,1139.515853,1470.0629350000002,1290.146056,2737.696723,1091.535695,1036.419461,958.51298,803.312096,1089.039778,1723.792389,971.088481,1649.1896789999998,766.827447,1205.782685,1637.738999,1941.571185
MIMAT0000232,1,3407.04241,4746.864153,2728.962592,2069.390146,5059.526785,7539.268671999999,2654.370526,3582.601333,3342.372065,3673.726337,5247.977037,2814.994722,5001.535896,2907.95081,4026.638621,5138.508918,5407.371453,4126.3526600000005,5040.31704,5878.717399,9525.608527,4455.264304,2954.089404,4805.291988,4049.715245,4821.139062,5759.100051,6401.700262,4600.155619,4553.162485,8866.345169,2990.480328,4248.75082,2096.068059,4738.042332999999,3856.812269,3651.539088,2069.441249,4007.570032,4212.759504000001,3069.067792,2903.36187,2917.556775,5433.347996,4863.4458620000005,3040.328455,6365.202048,2612.663052,3589.287486,3757.191131,5075.06186,6047.376095,3631.329994,4272.718797,4323.356283,4227.532298
MIMAT0000242,1,5.418324,23.727342,0.862777,1.143731,0.555443,14.120596,1.5266699999999995,6.830508,3.3580430000000003,3.4589270000000005,9.590861,9.687482,4.853841,2.363035,20.303831,10.293646,9.326117,0.7767000000000001,4.12146,0.472148,74.02661499999999,3.3182210000000003,8.454896999999999,0.385534,4.988486,3.697192,0.738536,19.833899,1.612016,4.032694,4.68396,3.587142,2.882463,10.755686,9.30914,0.0,20.593805,1.7579349999999998,3.808959,11.020954,8.472236,0.496811,1.976932,1.264525,2.013373,11.858912,11.366982,16.942581,3.810906,2.817805,1.5120109999999998,11.11267,1.8000630000000002,8.705115,6.86683,6.201938
MIMAT0000243,1,26017.710334,33414.145869,18842.179599,11131.168761,16482.759617999996,53487.123569,12490.197505,24454.356271,29006.215178,14913.163637,38013.910299,14044.036164,30989.691139,25396.481819,26799.329889,28641.278309,65154.02970199999,36511.929737,56963.161471,25531.414615,44450.003529,24595.757765,24078.775036,41438.703805,22078.415254,41006.024575,34443.819973000005,51384.979358,20869.155909,17970.940415,74314.922123,22958.303665,21559.864201,13223.900681,25296.34874,22833.150993,28364.53438,14835.214674999996,34826.409371,27144.14948,14309.608010999998,25299.589287,18388.238673,16438.193334,20645.987795,24720.642338,58149.787314,25236.852918,23988.18971,34195.123859,38619.005589,48348.796153,17500.826527999998,19085.092494,95905.58383,26511.457717
MIMAT0000244,1,812.748663,1364.554791,812.735616,809.761362,1324.730642,769.007666,1092.078055,982.454703,597.171969,1238.9876419999998,1124.262033,1028.748071,1173.242582,842.6582629999999,1164.662347,943.452246,664.818912,1232.883134,1288.872242,1003.787099,541.160075,1099.437122,602.603491,1259.924122,823.100179,1031.516717,1521.383192,1677.203943,1730.76758,772.260716,976.995905,1431.86733,717.252938,831.199403,1173.882648,1162.807161,789.858238,863.849329,936.460015,1498.849687,965.128979,949.405293,984.116928,700.863007,751.2756889999999,670.5226279999999,2189.833495,779.650903,797.652016,1214.474082,1496.511986,1206.766505,522.618708,489.973575,905.734902,1122.550646
MIMAT0000245,1,7191.200204999999,10270.217207,7836.600452,4974.847457,7808.412291000001,7203.480899,9617.004253,8973.010387,8410.218527,15018.315019,9535.091893,7546.860846,11538.272185999998,7951.612606,11063.8603,10393.415232,7389.393363,6121.179312,7732.088591000001,5327.248285,20266.27458,9561.452897,7254.813142,6628.8663750000005,6599.766911,8076.054947,9431.837236,7538.430501,9942.91315,5596.117726,8231.668642999999,6800.622491,13580.725548,5858.406986999999,4570.477798999999,4919.516892999999,7110.869325,7445.910092,13071.262377,6493.178486000001,11098.630252,9050.40095,6470.104232,4070.189991,8080.240385999999,5500.064359,9079.45274,6756.000806,8504.47723,5933.241263,11065.645812,6531.124503999999,6541.434182999999,6039.856991000001,3379.167136,7382.859085999999
MIMAT0000250,1,204.812664,151.203651,327.855132,407.930631,1161.430509,190.91046,615.756966,422.353064,294.388431,212.724011,125.391626,459.061638,492.318104,421.565435,209.95026,129.066485,225.60321,240.000559,118.83544,564.217113,547.967119,231.722411,107.607767,110.648171,285.279038,235.233874,130.351522,202.677638,744.751278,659.345311,174.08716500000003,206.858495,285.844274,382.902417,236.76248,746.555902,217.951105,289.707712,122.430856,525.791325,422.199802,609.0899469999999,498.186952,455.545147,156.755454,228.53111,242.393186,122.39555,179.698893,906.981078,168.589126,267.398621,87.00311500000001,238.520131,40.514298,374.669976
MIMAT0000252,1,0.0,0.465242,0.431388,0.381244,0.0,0.282412,1.5266699999999995,0.0,0.559674,1.383572,0.355217,0.312499,0.0,0.472607,0.0,0.0,0.0,0.0,0.0,1.416444,1.701762,0.0,0.512418,0.0,0.0,0.0,0.0,0.0,3.2240330000000004,0.75613,0.39033,0.0,0.0,0.0,0.0,1.348183,0.858076,0.351587,0.0,0.918412,0.70602,0.993622,0.790772,0.632262,0.0,0.494122,0.307216,0.0,0.586294,0.352226,0.378003,0.0,1.8000630000000002,0.0,2.060049,0.0
MIMAT0000253,1,28950.649355,22063.636731,45809.989835,45714.917493,40603.410638,27270.542432,52457.404628,52846.50027800001,64558.935055,38263.687839,40646.068811,31863.377754,46442.23895600001,53566.694064,27587.723354000005,20013.223373,28536.585691,66144.102344,22590.86904,36104.701696,32219.445517,39175.466405,26818.929951,21090.235318,39462.353454,44163.426999,24647.51546,20355.156923,43919.906461,43611.810947000005,26435.487239,42274.462961,47922.392562,34435.403931,40012.548724,43425.623152,39919.375252,50647.16624,24331.636349,33954.180385,30608.073617,46563.088258,37937.332033,28767.312533,27620.311251,28807.519735,32612.175206,28089.633269,28452.226774,49636.344617,34261.014524,41474.220691,17169.614666999998,43613.119857000005,130827.535437,36383.482567
MIMAT0000254,1,299974.696424,283343.545393,376224.981098,181505.111527,210328.34434700003,245556.31901,289004.259916,296551.04894,321779.986624,300344.855018,243121.931812,236064.244877,271056.479985,255422.338149,286088.3329,235921.261525,198844.804976,361604.984969,174482.48196099998,220249.114839,148776.476214,276260.121959,247638.521942,158168.668678,293058.895936,269414.42016,233605.434444,155071.945916,222536.087661,299484.42019,215337.625664,303511.632204,281782.39997200004,303295.714243,329977.698403,213983.480726,293372.484446,352248.012302,216634.59885,239857.73785700003,277835.0046,331090.564122,255733.598083,197222.913322,202417.312935,228595.344046,264284.4547,272678.30388,202958.611799,290662.251168,170596.317883,256730.458027,159773.119874,286117.456863,45126.747951,256983.472568
MIMAT0000255,1,78.023871,136.781148,81.96378299999999,77.392448,100.535115,90.936639,37.657864,144.579082,64.36249,83.36013899999999,85.962531,177.812164,133.827318,203.221006,77.759354,120.752384,114.57801,287.897109,97.770198,74.599418,85.938942,77.425151,63.796033,104.094099,247.865394,128.93958899999998,118.534955,175.715937,75.227402,174.66601699999998,95.630842,117.777815,65.816245,86.045486,144.601986,34.041602,206.367091,115.672132,90.870901,163.01827,106.608981,119.731384,133.640624,140.046148,71.043299,114.883206,96.46573,74.196824,81.20161900000001,87.351964,216.217444,123.975726,65.402342,78.843466,182.657682,204.663931
MIMAT0000256,1,771.027567,1142.634358,523.7054340000001,691.575855,974.801793,1288.645599,1031.52014,982.454704,774.58857,960.544021,1084.83294,656.248766,1644.758513,1058.167051,849.3049589999999,1415.376326,1915.850891,839.095805,1109.359744,509.447922,6659.842606,958.965778,444.266351,1124.601796,1179.776926,739.900655,797.618373,881.058913,901.65415,867.785135,1497.696081,824.444697,745.11675,555.853845,1035.486754,463.774684,943.882742,531.9511729999999,1077.391538,633.245625,655.186315,996.602312,460.22985,541.848982,600.847976,381.955778,1288.462642,600.293218,859.212808,664.297598,2104.718047,965.413206,622.822292,596.9221259999999,3520.623837,868.271219
MIMAT0000257,1,106.74099,176.79196,82.39517000000001,123.904167,133.306229,203.054173,103.304678,160.516932,136.000741,131.439225,179.384622,89.999828,293.310647,178.645443,142.99081,232.398848,305.98546,125.307735,202.409494,65.156452,882.363202,119.455949,73.019558,108.334966,183.015077,104.907837,132.197862,151.543373,96.720948,128.29004600000002,236.930293,132.724238,92.23883,70.557295,152.359604,67.746161,153.166431,99.147542,207.860383,86.790006,77.662172,165.934783,62.075671,66.703694,85.13691,49.165073,215.972641,114.800595,130.450256,101.44099,347.762328,130.573873,83.402982,113.663923,1016.290866,154.683615
MIMAT0000258,1,23.298793000000003,53.968072,21.569416,16.393475,16.107837,54.22309,14.757811,45.536718,20.148257,38.739982,45.467785,27.812448,43.684565,33.08249,42.335648000000006,51.072319,47.518786,26.666729000000004,46.480914000000006,12.748001,148.904108,29.863988,21.521554,55.516851,29.930913,42.979863,51.32822,31.92018,14.508143,21.927768,58.939826,31.088561,37.952436,21.941597,44.063267,5.729775,34.323008,21.446809,42.442696,24.337939,19.768553,27.32459,17.001617,11.064593,48.033323,18.282489,68.5091,26.290212,41.333677,11.623448,108.486726,51.3961,39.001395,30.343541,42.574347,28.820768
MIMAT0000259,1,13830.814982,25440.828427,8392.228622,11179.586697,2389.514134,11157.530218,11087.696513,4944.149216,4385.604073,14334.831049,22488.437679,9566.232062,9161.970579,13092.631443,11533.872405,26016.398561,8054.656377,5525.449766000001,5283.71217,4932.06023,4743.659453,7835.425106,20613.548742000003,10858.556554,7616.794482,7812.629976,14385.933561000002,14760.138455,5249.797965999999,7004.787815,8398.339538,8399.291901,15726.719427,5719.443523999999,11429.14239,2995.323833,13422.012548,12839.958286,47409.580729,6267.708143,12656.815809,5973.652142,8826.212219,4657.245743,11969.501432,7479.514351,10527.667539,28070.645888,19062.739833,1658.982865,24280.235957,4211.00738,14768.928723,9103.808491,35331.901368,9167.557743
MIMAT0000260,0,0.0,0.0,0.0,0.0,0.555443,0.0,0.0,0.0,0.0,0.0,0.710434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385534,0.0,0.0,0.0,0.309905,0.0,0.0,0.0,0.597857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000261,1,3204.397077,5841.113342,1572.841858,3146.784501,864.268711,2786.84085,2678.797246,1199.892532,985.585598,4620.088759,4679.984937,2326.558133,2985.111886,3844.185256,2811.432697,6983.051108000001,2433.672434,1411.524324,1158.359329,1045.808291,1873.639124,1487.115905,4311.740726,2239.179707,1985.729189,1925.313014,2713.748803,3258.957255,1101.544096,1904.187244,2079.287728,1983.09141,3139.482881,1221.415686,2892.97064,555.451074,4044.108501,2773.318481,13517.998967,1446.040951,2307.2725,1747.283317,1993.1432,923.419415,2713.738939,1402.316296,2133.6130230000003,10779.279916,4355.865956,398.719452,5009.2894160000005,1051.883669,2277.68154,4173.480495,10546.764487,1907.278122
MIMAT0000262,1,2.709162,6.97863,1.294164,14.106013,0.0,3.671355,1.01778,6.830508,2.238695,7.263746,3.196953,4.68749,6.934058,5.671284,3.455971,127.086936,4.441008,2.589003,4.579400000000001,1.416445,3.403523,1.106074,2.049672,8.481742,0.935341,4.62149,8.862427,1.859428,1.074677,6.0490390000000005,4.29363,1.793571,1.441233,2.151136,2.482437,0.0,8.580753,1.757935,10.882743,2.7552380000000003,3.5300990000000003,1.490432,6.72157,1.896787,6.615368,2.470607,2.457726,2.9211340000000003,2.638321,2.113354,13.23009,3.47271,4.20015,11.441009,6.180147000000001,4.742659
MIMAT0000263,1,534.7886229999999,580.622018,326.129582,322.913313,753.1801889999999,787.646852,237.651654,517.980173,395.689393,416.8007,441.53482,370.624304,471.515932,409.277655,506.299804,519.433213,389.03231000000005,691.522647,610.205101,739.856247,1550.304489,294.768605,229.563237,661.961357,586.770659,874.3860340000001,389.94676,1355.522919,436.318933,591.293616,581.591651,524.320521,321.875065,349.774903,957.910582,501.186739,636.2627729999999,303.771193,271.524432,709.933091,539.39908,320.442918,451.926734,950.290573,545.048787,462.250491,423.036016,323.369633,393.109648,572.366701,456.249045,541.395392,452.416196,349.199442,251.325985,714.3172470000001
