file_id,data_format,data_type,sample_type,tissue_type,created_datetime,updated_datetime,case_id
87f08c33-140b-48ef-9a98-c97a7d845124,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:34:24.751347-05:00,2024-07-29T22:08:58.265382-05:00,d22de643-5f93-42d0-9199-1f55405241d6
2882a2f7-841e-462b-9927-8f4f35944098,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:05:03.538466-06:00,2024-07-30T15:27:27.455572-05:00,02661985-d13f-4007-9a42-5e08d1a6ca10
10a063fa-b558-4974-a412-aa9f65fc5b23,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:34:49.847602-05:00,2024-07-29T21:58:37.905973-05:00,02661985-d13f-4007-9a42-5e08d1a6ca10
f1e635e6-026c-4a7a-93c6-4bb5d2d6dba9,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:13:22.311937-05:00,2024-07-29T22:19:25.613343-05:00,028632ed-d75a-49bb-b579-41962ba502fe
83f574a9-a777-4ac2-8060-f71e81f23f7e,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:04:03.016496-06:00,2024-07-30T15:30:32.183209-05:00,028632ed-d75a-49bb-b579-41962ba502fe
6ee1710e-6343-491f-a720-ec2d3795495b,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T00:04:23.165844-05:00,2024-07-29T22:06:41.413228-05:00,d384dd0c-1947-4ffc-bee9-de38311d8249
53abe70f-1bd1-46b3-8bdb-f0bb48a4d99c,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:01:38.489920-06:00,2024-07-30T15:28:21.921129-05:00,d384dd0c-1947-4ffc-bee9-de38311d8249
efa7774a-f842-4628-8232-f4f245c0402c,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:07:05.769854-06:00,2024-07-30T15:34:06.903616-05:00,03e3082e-9f8b-4689-9013-0a9954146dfa
331fa056-ea41-4142-92a3-21dcae3e7c49,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T23:38:10.935433-05:00,2024-07-29T22:01:10.704120-05:00,03e3082e-9f8b-4689-9013-0a9954146dfa
18ac8921-f406-4872-88a2-8dd0f06b63b4,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2021-12-13T21:10:23.808279-06:00,2024-07-30T15:26:49.857753-05:00,d5550422-dc4b-4ebf-acb5-aa5243fff49f
0e7235f5-8d7c-43bd-9132-5dff994d0765,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T23:22:05.635537-05:00,2024-07-29T21:58:25.745018-05:00,d5550422-dc4b-4ebf-acb5-aa5243fff49f
1dc58bd2-e3e7-4274-9972-917ffbb266b8,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-21T01:52:54.730599-05:00,2024-07-29T21:59:38.988168-05:00,d5550422-dc4b-4ebf-acb5-aa5243fff49f
35d8e517-7394-482c-b30a-5d44e7cadd6f,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:07:20.055555-06:00,2024-07-30T15:27:31.191427-05:00,d5550422-dc4b-4ebf-acb5-aa5243fff49f
85c72f8d-71a1-4a75-9d56-cb9708b0db1b,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:17:53.399574-05:00,2024-07-29T22:08:48.235990-05:00,05c4d180-a571-4abb-bbdc-7363269dc0a6
6d3a05a6-faa8-4c6d-8945-24d17636470a,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:01:14.918038-06:00,2024-07-30T15:29:06.606352-05:00,05c4d180-a571-4abb-bbdc-7363269dc0a6
be981b2a-5f2a-49e4-92ee-d825c59ecf9e,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:07:33.072508-06:00,2024-07-30T15:32:05.138663-05:00,d5c58161-05ed-4472-81ed-176216f49929
6b91ae25-c5c2-4b7a-8895-0e58f9b25416,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T00:33:08.252982-05:00,2024-07-29T22:06:23.715460-05:00,d5c58161-05ed-4472-81ed-176216f49929
fc9b35e5-87cf-4e1c-ab5b-45b8acc9bc11,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:30:20.684681-05:00,2024-07-29T22:20:32.971885-05:00,05ce16d4-a999-491a-91ad-9449a57228ff
84241123-0f4c-40de-b0b4-b9966af2c101,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2021-12-13T21:11:26.005908-06:00,2024-07-30T15:30:07.156880-05:00,05ce16d4-a999-491a-91ad-9449a57228ff
41daefef-0a16-4845-9c47-69b5b0f5d1b5,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-21T01:07:22.162950-05:00,2024-07-29T22:02:37.672235-05:00,05ce16d4-a999-491a-91ad-9449a57228ff
a990aca5-8d28-471d-9b18-0422d6fafe25,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:02:06.179566-06:00,2024-07-30T15:31:29.760020-05:00,05ce16d4-a999-491a-91ad-9449a57228ff
3de54c54-c05b-451f-8808-ee33ac4a04eb,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T23:03:39.908149-05:00,2024-07-29T22:02:13.717511-05:00,08c73b36-ede5-4136-b73b-0e964d432f89
6234795a-a63a-4234-bc8b-a989a646a065,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2021-12-13T21:11:22.390272-06:00,2024-07-30T15:28:40.484195-05:00,08c73b36-ede5-4136-b73b-0e964d432f89
bd8289b8-068d-46e7-a011-863c4d82b61b,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-20T23:00:18.199840-05:00,2024-07-29T22:14:00.056830-05:00,08c73b36-ede5-4136-b73b-0e964d432f89
01d56ce3-1163-42a5-a532-f584c5d6a01e,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:02:16.934260-06:00,2024-07-30T15:26:04.930054-05:00,08c73b36-ede5-4136-b73b-0e964d432f89
952b3781-a5b8-4c2f-8ed9-abb3aa746a4a,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:10:43.838691-06:00,2024-07-30T15:30:37.125874-05:00,d807a1c0-f586-4f13-b8ef-3f79ab3d4b70
d9e3e3ae-bd36-4be8-a6cf-601a7bedb2fd,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:56:07.109316-05:00,2024-07-29T22:17:22.709909-05:00,d807a1c0-f586-4f13-b8ef-3f79ab3d4b70
1d47bfbd-9a07-4469-834f-e2ca343a6ec2,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-20T22:33:03.079876-05:00,2024-07-29T21:59:34.950203-05:00,09587f1c-5c99-4102-bc49-84d50fa8d0ce
07641b94-88bc-4aad-a266-5e1b84c099ff,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2021-12-13T21:06:35.768994-06:00,2024-07-30T15:26:19.143469-05:00,09587f1c-5c99-4102-bc49-84d50fa8d0ce
e5d505eb-be60-40c9-a80e-d6cbc6e36a15,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T00:21:12.038366-05:00,2024-07-29T22:18:29.558478-05:00,09587f1c-5c99-4102-bc49-84d50fa8d0ce
0390dab8-28c2-466f-8d58-07870b2f0a49,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:01:28.568264-06:00,2024-07-30T15:26:42.590872-05:00,0a11e958-7ec0-493c-bd7a-eb17536facd7
13d9093e-2c76-4cde-a172-5e26d653055b,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T00:21:12.038366-05:00,2024-07-29T21:58:49.065197-05:00,0a11e958-7ec0-493c-bd7a-eb17536facd7
0a5cb16d-5282-4c94-bcff-9d0192faa724,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-20T21:56:07.109316-05:00,2024-07-29T21:58:03.209864-05:00,d9424178-9cb4-4bfb-9814-ba1afe7ad954
dfe7aa23-7ee2-4b3a-afe4-b6e1e8a4c0d4,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2021-12-13T21:09:53.407455-06:00,2024-07-30T15:33:12.610728-05:00,d9424178-9cb4-4bfb-9814-ba1afe7ad954
0ed946c0-c5d1-4df6-ae43-fba60e8ead68,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:27:42.160745-05:00,2024-07-29T21:58:29.397566-05:00,d9424178-9cb4-4bfb-9814-ba1afe7ad954
c16120f8-77ab-4bfe-8e90-b5c723b2640d,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-20T21:40:55.116315-05:00,2024-07-29T22:14:23.417145-05:00,d9424178-9cb4-4bfb-9814-ba1afe7ad954
90661c48-b39e-4f6e-bc12-8906443411c1,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:06:32.120209-06:00,2024-07-30T15:30:21.323649-05:00,d9424178-9cb4-4bfb-9814-ba1afe7ad954
b88a3032-a06f-4281-a5db-3eb11f59bec6,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:38:37.803632-05:00,2024-07-29T22:13:26.538152-05:00,0aecac64-5982-4d76-8f31-958f6a00951d
8e076c81-fa44-4aed-96d4-42ea570ff831,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:15:36.259016-05:00,2024-07-29T22:09:33.650679-05:00,da2e8310-f54a-477e-a1fb-3f5542452780
c0cc16db-d3e5-416d-85b7-606c83f1a6ae,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2022-10-25T14:59:47.142268-05:00,2024-07-29T20:02:25.731084-05:00,da2e8310-f54a-477e-a1fb-3f5542452780
b0ae2c31-aab0-4390-b305-14d048ce26b1,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:05:41.131092-06:00,2024-07-30T15:30:56.846384-05:00,0b787bdb-949d-499c-aece-7a3977fcd198
0015af0c-59b8-46be-9737-af0b9f657141,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:37:39.414746-05:00,2024-07-29T21:57:05.198851-05:00,0b787bdb-949d-499c-aece-7a3977fcd198
a050bd9a-6c4e-4edc-bb90-201a6b55e350,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:46:13.225979-05:00,2024-07-29T22:11:21.263097-05:00,dbc29b1b-42b8-4249-a1d1-3ba117efea43
a7eec2a7-1665-4d09-aac5-8f3a4bdf8ea3,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:04:39.558827-06:00,2024-07-30T15:31:18.681193-05:00,0d0f0200-25b8-483b-b04a-82a7833b4d30
3c9038b9-0205-49e6-9723-7f858b00b38a,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T01:52:54.730599-05:00,2024-07-29T22:02:02.699883-05:00,0d0f0200-25b8-483b-b04a-82a7833b4d30
6333fb6b-5375-4fbd-81d1-8b1eda5f8cb8,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:08:30.445757-06:00,2024-07-30T15:29:27.598884-05:00,dce21359-004f-4e8b-89e4-9e1a30faffdf
7653bb1e-767d-4a33-97a7-55c3d0d7b7f6,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:20:14.255921-05:00,2024-07-29T22:07:09.238280-05:00,dce21359-004f-4e8b-89e4-9e1a30faffdf
bce6feaf-ee45-428c-b680-16760f02683f,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:01:13.729386-06:00,2024-07-30T15:32:03.640562-05:00,ddcc73bf-b10f-4fab-96d4-3077947fcd2d
26211ffe-ded4-449c-9212-5a2f44dcd30e,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2021-12-13T21:09:06.217264-06:00,2024-07-30T15:26:52.547809-05:00,ddcc73bf-b10f-4fab-96d4-3077947fcd2d
8c5bb1ad-729f-427f-8edf-5ffabb017972,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-20T21:32:57.440639-05:00,2024-07-29T22:09:20.783960-05:00,ddcc73bf-b10f-4fab-96d4-3077947fcd2d
6a11d14a-b75c-4c06-95d7-9bfb91619816,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:36:21.956742-05:00,2024-07-29T22:06:10.964791-05:00,ddcc73bf-b10f-4fab-96d4-3077947fcd2d
e49c28ee-8fa3-4d3c-ab78-d92612e77a8d,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T01:13:18.668545-05:00,2024-07-29T22:18:23.007541-05:00,0f00ad32-e4be-49d4-a02a-d233bfc913c5
ebe30efb-3057-4cab-acbc-327b282d9025,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:03:42.523247-06:00,2024-07-30T15:33:42.743758-05:00,0f00ad32-e4be-49d4-a02a-d233bfc913c5
f19a9140-27c1-4e9e-a2bd-982c33bf9c71,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T23:07:21.559530-05:00,2024-07-29T22:19:24.317180-05:00,df3df249-86c2-43d4-abe1-796cd7df653f
3c959202-b9a5-4a31-85b4-78539ef6748c,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:05:11.310323-06:00,2024-07-30T15:28:00.827384-05:00,df3df249-86c2-43d4-abe1-796cd7df653f
facb37d5-7941-489c-9aa2-17288ed9a9d6,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:01:23.549125-06:00,2024-07-30T15:34:36.998174-05:00,0f3e2f16-1c06-4128-af45-ee73de19ea69
ab4dac05-b6eb-4e2c-9456-9b6f72259d85,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:30:20.684681-05:00,2024-07-29T22:12:20.743945-05:00,0f3e2f16-1c06-4128-af45-ee73de19ea69
e48e4e35-c5d6-45cb-aa75-eae2a3f67517,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:05:27.715461-06:00,2024-07-30T15:33:50.201799-05:00,df89b0be-fbe1-4ca7-bea7-ae057c3f6461
27550555-ab28-4187-91ad-f98ef2e6a8c7,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:22:41.100022-05:00,2024-07-29T22:00:28.470711-05:00,df89b0be-fbe1-4ca7-bea7-ae057c3f6461
fba437e2-4d79-43be-bf62-48d29a76042a,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:02:31.054654-06:00,2024-07-30T15:34:01.687112-05:00,e04a05ee-f0d8-4691-84bb-d1a61e1bd77b
a9a320d6-590e-4d14-b8f8-ffe985da3c93,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:47:27.327688-05:00,2024-07-29T22:12:07.986514-05:00,e04a05ee-f0d8-4691-84bb-d1a61e1bd77b
6b8c0322-e90d-49ff-8936-76108ad60b5d,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T01:13:18.668545-05:00,2024-07-29T22:06:22.421401-05:00,106f3344-f699-4b2c-8f62-4ac6c948dde4
1b7c5052-6dd0-4fff-bc47-a971e5d60919,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:03:22.810014-06:00,2024-07-30T15:26:36.498488-05:00,106f3344-f699-4b2c-8f62-4ac6c948dde4
db737001-5e77-4d29-b9ab-367349fe7641,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:40:55.116315-05:00,2024-07-29T22:17:37.525789-05:00,10a83fcb-ad7e-48a4-a35b-6a2cbd250707
60197bef-6c7f-4a53-9237-5a1eafe824a3,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:03:14.375396-05:00,2024-07-29T22:05:14.709568-05:00,10a83fcb-ad7e-48a4-a35b-6a2cbd250707
eeda1d70-df16-45c6-990b-64a87a15413b,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:33:44.345790-05:00,2024-07-29T22:19:08.965886-05:00,e12d142e-7339-48fc-b17a-9e311b65327f
fa6099bd-09f7-409f-9d53-ed77a886dab2,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:06:26.320008-06:00,2024-07-30T15:34:25.937508-05:00,e12d142e-7339-48fc-b17a-9e311b65327f
28244532-a002-49da-8ce0-8a87cb7ea96d,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2022-10-25T14:57:50.862767-05:00,2024-07-29T20:02:33.139345-05:00,1142251c-28eb-48bf-9c54-7126d4557605
b3729afc-6edc-4fc9-9b48-b945c6f8f357,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T01:39:13.454713-05:00,2024-07-29T22:12:55.499927-05:00,1142251c-28eb-48bf-9c54-7126d4557605
689ba4fd-8ca4-42b2-a2c9-c8c45387c90f,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:33:44.345790-05:00,2024-07-29T22:06:00.661644-05:00,e181474c-1585-4aed-ba90-bae5324569d5
117cb831-f850-43dd-a75a-72e2e8564668,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:11:10.260529-06:00,2024-07-30T15:26:47.405066-05:00,e181474c-1585-4aed-ba90-bae5324569d5
bfa8ec9f-191e-40e0-9714-2d76b1378dc3,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:08:38.768719-06:00,2024-07-30T15:31:40.042510-05:00,e2aaabd9-f4ba-4763-a28a-c14d46a4bc5d
2d9c090c-e0e0-4b75-bd1c-c75fe0379022,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T23:59:06.453249-05:00,2024-07-29T22:00:51.696242-05:00,e2aaabd9-f4ba-4763-a28a-c14d46a4bc5d
f030cf13-eeaa-40c1-aebe-ae2d60ff0904,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T02:30:10.743051-05:00,2024-07-29T22:19:16.610110-05:00,1286ac33-a466-4f58-900e-f6b13fe9c25a
f70b28f7-68d5-46b9-b865-3dd18c0cb2cc,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-21T00:45:27.542568-05:00,2024-07-29T22:19:55.457176-05:00,1286ac33-a466-4f58-900e-f6b13fe9c25a
c2846940-266d-4f82-9524-74a8424fec54,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2021-12-13T21:02:55.761939-06:00,2024-07-30T15:31:56.154144-05:00,1286ac33-a466-4f58-900e-f6b13fe9c25a
20aed57d-9f53-43e1-ac0f-14ef033c171a,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:06:14.728382-06:00,2024-07-30T15:26:51.172860-05:00,e37cae9e-0656-4b89-b326-739a5cc859e0
a0c3403d-dafa-4a56-8dc7-6f5ba4eb92d2,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T23:29:53.886279-05:00,2024-07-29T22:11:22.459619-05:00,e37cae9e-0656-4b89-b326-739a5cc859e0
feaa4c87-d575-4d49-965d-413945b82327,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:57:46.114222-05:00,2024-07-29T22:20:45.203297-05:00,12f63577-7fae-4fc8-9106-39729669fdfe
f42564f4-f1cc-4956-9278-1336f4eb4314,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2022-10-25T14:57:59.701952-05:00,2024-07-29T20:03:20.331449-05:00,12f63577-7fae-4fc8-9106-39729669fdfe
0cde61f6-aaaf-40f4-8a32-0e212831aa13,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:00:58.340543-06:00,2024-07-30T15:26:10.131566-05:00,e4344668-5a50-4dde-8eec-f4d7f01f99fd
e045a706-e6ae-488f-9432-4ff4c25ec143,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T23:03:39.908149-05:00,2024-07-29T22:17:58.503655-05:00,e4344668-5a50-4dde-8eec-f4d7f01f99fd
c8e7fef4-5e23-495c-923c-a614651b7a55,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:47:27.327688-05:00,2024-07-29T22:15:20.122793-05:00,e44b2ffd-7e1e-4c89-805f-f68e67c3dc9b
bc8dc366-2998-4d96-bfe5-d279a237f490,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T00:09:46.528931-05:00,2024-07-29T22:13:51.083645-05:00,e516880b-c4e5-43cd-a358-be0db88564d7
462381e3-2739-48e0-ba30-2047e02d85b6,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-20T23:38:10.935433-05:00,2024-07-29T22:03:01.437138-05:00,e516880b-c4e5-43cd-a358-be0db88564d7
eeca913c-26ed-4938-b706-8b90c90a6fca,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2022-10-25T14:58:33.798164-05:00,2024-07-29T20:01:49.279241-05:00,e516880b-c4e5-43cd-a358-be0db88564d7
d904fc2f-f86d-4f8a-b9e6-60e1f72b11ab,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:08:52.813177-06:00,2024-07-30T15:32:54.741194-05:00,e516880b-c4e5-43cd-a358-be0db88564d7
bdfd291c-ce84-49e2-a670-5158682842e2,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:02:03.417359-06:00,2024-07-30T15:31:38.856854-05:00,158b6bd2-1e7d-4c7e-9d8a-42467342c9c2
8d1cc42b-0473-4d14-b151-537687bd993e,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:42:53.564810-05:00,2024-07-29T22:09:28.677149-05:00,158b6bd2-1e7d-4c7e-9d8a-42467342c9c2
077678d6-c92a-4616-87c8-39f64fd561df,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:05:25.191253-06:00,2024-07-30T15:25:54.480304-05:00,16286ebd-6811-4e53-b4d5-82e1e825bc7a
9d69b871-fc3c-43e0-a8cd-5047507ad22e,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:05:07.785911-05:00,2024-07-29T22:10:53.195688-05:00,16286ebd-6811-4e53-b4d5-82e1e825bc7a
142cf82d-ca3a-4965-8928-2dd9829421c6,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:02:26.362757-06:00,2024-07-30T15:26:33.984176-05:00,e62d5f3c-0a99-4932-a589-bff4fa02b1d3
443c4efe-0c91-48ec-9aba-adcb49063427,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T01:32:46.571551-05:00,2024-07-29T22:02:49.501005-05:00,e62d5f3c-0a99-4932-a589-bff4fa02b1d3
769b658c-ebc3-4609-884a-edc61f3aea77,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:11:51.945045-06:00,2024-07-30T15:29:25.148644-05:00,17638f77-3d0a-4b7f-8801-d807aad6bbd4
77a43705-6478-4d33-bc99-45fbbff476b4,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:41:52.780304-05:00,2024-07-29T22:07:19.449250-05:00,17638f77-3d0a-4b7f-8801-d807aad6bbd4
481e547c-3747-48c8-8d05-af9f89ccd610,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:07:21.901541-06:00,2024-07-30T15:27:51.439775-05:00,e6daa4fa-dcf7-4698-b13f-fdfa4eda6943
22be1af2-8d94-469b-b5ee-479043393db4,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:35:47.171147-05:00,2024-07-29T22:00:00.916740-05:00,e6daa4fa-dcf7-4698-b13f-fdfa4eda6943
e863e304-3ac1-4b22-bbec-157b75b73e18,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:46:13.225979-05:00,2024-07-29T22:18:38.957433-05:00,17722000-ab3c-4b58-979f-edaa3ca46e3c
02010693-bae6-4370-b10d-a16c480d1dd6,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2022-10-25T14:58:48.987177-05:00,2024-07-29T20:02:11.123263-05:00,e9a98a44-83f2-490c-b053-1e953ebd4e7e
f8f50786-1aa5-41db-b8f0-cc278b58a599,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:09:08.619139-05:00,2024-07-29T22:20:06.338027-05:00,e9a98a44-83f2-490c-b053-1e953ebd4e7e
3cd0cf7e-61d9-4c04-b0c7-92e525d82f29,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:08:56.208250-06:00,2024-07-30T15:27:23.509158-05:00,e9d0aa8b-9ef4-40f7-8254-38fdce349bee
8e416260-23e4-4eae-905d-38d86332854a,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:51:28.843494-05:00,2024-07-29T22:09:37.497203-05:00,e9d0aa8b-9ef4-40f7-8254-38fdce349bee
aed7df04-b08a-43c8-924a-edbcd755de58,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:48:44.095148-05:00,2024-07-29T22:12:37.102349-05:00,197d01a5-321c-461e-9b45-b359288b959a
be6ec85f-af53-48fa-a453-fb6bbfddb71a,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:08:16.837487-06:00,2024-07-30T15:31:53.731083-05:00,197d01a5-321c-461e-9b45-b359288b959a
64e2cae3-66b1-44c4-91bf-f816d11c8f1a,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:09:08.619139-05:00,2024-07-29T22:05:31.551144-05:00,1a1d4702-254b-4fff-9609-182442edb83e
3ee5a9b4-1ad7-4759-a721-c511dcd79d20,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2022-10-25T14:59:06.796904-05:00,2024-07-29T20:03:26.724776-05:00,1a1d4702-254b-4fff-9609-182442edb83e
bd9d555f-15d4-44d9-b371-d838d9f13a8d,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T00:15:20.593977-05:00,2024-07-29T22:14:02.710060-05:00,ea600f9e-cda8-4a56-b8bd-e4c01ab724ba
ef797205-6ed4-47b8-9c88-85648a85c17c,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2022-10-25T14:58:04.063406-05:00,2024-07-29T20:04:10.262927-05:00,ea600f9e-cda8-4a56-b8bd-e4c01ab724ba
52e295a1-0e9a-475c-b841-bc340dd140df,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:11:35.673433-06:00,2024-07-30T15:28:45.265002-05:00,eb7e9aad-95d3-4efc-a706-e2c986d17055
e5f3a383-1438-4ff7-b0d3-8ab59612b750,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T21:35:17.343376-05:00,2024-07-29T22:18:31.650113-05:00,eb7e9aad-95d3-4efc-a706-e2c986d17055
7a10afa6-0dd8-4e91-9936-3fd64603514c,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-21T01:32:46.571551-05:00,2024-07-29T22:07:40.039112-05:00,1a4313e7-a770-4a0e-93f1-c10562f521e3
6c6ec0ef-2532-4021-8c72-74f82fe5fdbb,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T21:12:00.867894-06:00,2024-07-30T15:28:55.344731-05:00,1a4313e7-a770-4a0e-93f1-c10562f521e3
2bc8af26-e13f-4a0c-9fa0-714f5ce79fda,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T22:17:53.399574-05:00,2024-07-29T22:00:42.873206-05:00,ec02b33c-8094-45e8-b679-b14dbe75d66f
