miRNA_region_id,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6,acad335c-080a-442e-84d8-235fa3116bc6,3b8748ee-d541-4219-ba20-437311ae376a,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,cd746011-8fd7-473d-84e7-f39ec60b6717,7c3c4540-a63e-4737-a23d-a9c999c53f39,12c76136-cc83-42c0-886b-4b4ea167a0d7,308d2039-4905-49de-861a-c70f97669068,ea6c109d-9823-4fa7-987d-78f2ed377312,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,5e01bf11-33c4-4d86-a97e-54ef83a86a04,15a6e18f-00b4-4369-8588-294605e0e952,80a3007d-3d24-48c8-bdb4-38605dcd408f,f52a43ab-8cf4-4611-a13a-195778748214,3e75bf39-6c1e-460b-956e-3e999daa919c,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,5074a94f-c14e-441f-b006-cd8895a550e5,c786cbe6-bedd-4ff1-9c19-8026aaabc738,1c73346e-7c14-4b9e-b43d-4478181e0a4a,29cea98e-c370-473d-af6d-393e87c1bd31,27c8aced-b610-4c85-b7ed-3b111b55ef79,03589e93-5465-4e5b-91aa-be97a386e097,c42db931-0c5e-42bc-9590-2edbe16d7e56,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,cea36b7b-8225-4b98-8371-66ee50eb0641,7734be37-d611-4651-83e4-7a9e78daf8a2,8790fe0b-8d3a-4f2c-8201-1231da243697,3a587350-9c2f-43ea-a607-1eec5356f34b,485f5497-8ed6-4c98-a733-710988850a13,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852,4be7af1f-00a3-400a-9584-04756550a692,268512d6-01f2-4afa-bfbc-55698afe6a1f,bf370830-8f1c-4ca5-a838-aba83f5a964f,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,42a6d971-d671-4860-835f-15d184d416b0,3f0c486c-70c8-4537-a4cc-1ea2e302706d,64efe402-841b-49bc-a370-02a24880dd19,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,38a63af6-4f43-4eea-aff2-a42b4118482a,f041b9ca-ace6-4425-a928-1ffbf2737243,f3533714-4d93-4e83-9f58-3c9dda0effba,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,8c9b3702-7326-45fc-8457-168dd4921afb,85fb34fe-c751-4806-87a9-419e9ed39dfc,c5b7ba42-889d-4b7a-a810-298ae179e9c2,6c67482e-8a8a-4a5c-b8be-d573afb35d54,803da4bd-a731-423b-b689-9c876dec117f,5ec7ec6c-20c8-48af-964c-54125c9313c2,d4a3af62-0505-49f6-9f34-168bec5cb0d0,86723871-7176-4e6c-b9b2-dcf4acf99075,84d88e83-f246-45c8-a27c-5f146cb5a4b4,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,82bf32b4-0410-4426-9591-33210d995b98,non_zero_samples,%_non_zero_samples
MIMAT0000232,9174.0,7365.0,11195.0,4347.0,8561.0,5002.0,5972.0,8844.0,9109.0,12451.0,17179.0,12464.0,17414.0,16909.0,20719.0,12989.0,5886.0,10667.0,22715.0,8056.0,8944.0,10432.0,3147.0,15938.0,6326.0,9321.0,6052.0,6296.0,15269.0,12306.0,17187.0,9008.0,11588.0,15596.0,4872.0,7379.0,10203.0,5844.0,11530.0,6288.0,10621.0,11443.0,5216.0,12176.0,12244.0,22013.0,13426.0,7213.0,12979.0,8511.0,6153.0,14774.0,20657.0,5428.0,26696.0,18065.0,56,100.0
MIMAT0000242,24.0,7.0,87.0,12.0,3.0,6.0,6.0,6.0,1.0,1.0,35.0,1.0,32.0,7.0,37.0,16.0,5.0,8.0,12.0,6.0,58.0,8.0,6.0,3.0,2.0,47.0,3.0,10.0,30.0,48.0,4.0,31.0,17.0,2.0,25.0,5.0,51.0,1.0,33.0,10.0,10.0,,3.0,21.0,13.0,18.0,4.0,7.0,26.0,48.0,5.0,27.0,64.0,3.0,50.0,16.0,55,98.21428571428571
MIMAT0000243,59111.0,64003.0,52240.0,20268.0,38838.0,38401.0,51827.0,44878.0,29675.0,54075.0,76734.0,107484.0,139225.0,71781.0,189280.0,70814.0,42195.0,97083.0,190390.0,44474.0,86394.0,88729.0,21481.0,141027.0,43678.0,62036.0,29167.0,139665.0,81521.0,100059.0,51998.0,44941.0,72670.0,93276.0,30737.0,46507.0,71821.0,50924.0,93981.0,48018.0,43115.0,67745.0,24544.0,146710.0,81830.0,248780.0,102166.0,44692.0,72343.0,66112.0,53737.0,107016.0,165809.0,29197.0,189394.0,71301.0,56,100.0
MIMAT0000244,3264.0,1721.0,636.0,1367.0,3221.0,2395.0,1067.0,1493.0,2385.0,2126.0,1970.0,3268.0,3475.0,2612.0,7128.0,2640.0,2457.0,3448.0,2503.0,1988.0,2669.0,2232.0,863.0,4762.0,1884.0,2696.0,871.0,1319.0,3783.0,2714.0,2217.0,3292.0,3077.0,4120.0,1932.0,2489.0,2933.0,1911.0,2352.0,1500.0,3582.0,3450.0,2146.0,1497.0,2721.0,5629.0,3959.0,1692.0,2383.0,1841.0,1783.0,3165.0,5412.0,2124.0,2723.0,3064.0,56,100.0
MIMAT0000245,14140.0,24022.0,23818.0,15720.0,18504.0,11375.0,15027.0,28269.0,14058.0,11283.0,24284.0,17194.0,18807.0,28093.0,29554.0,21168.0,21178.0,16845.0,21089.0,17289.0,23128.0,17475.0,7882.0,23643.0,18166.0,25611.0,10902.0,4921.0,14729.0,22262.0,12875.0,24150.0,20237.0,25542.0,13617.0,16364.0,22075.0,18217.0,28316.0,13272.0,43419.0,14596.0,18898.0,16639.0,29011.0,33769.0,29274.0,16640.0,26252.0,16574.0,16825.0,26843.0,24325.0,13049.0,25507.0,22203.0,56,100.0
MIMAT0000250,1145.0,225.0,644.0,598.0,1386.0,346.0,526.0,595.0,2091.0,1195.0,959.0,287.0,770.0,545.0,789.0,915.0,824.0,2575.0,446.0,419.0,419.0,509.0,371.0,927.0,760.0,486.0,145.0,59.0,763.0,925.0,1441.0,1469.0,1027.0,353.0,890.0,1260.0,325.0,1226.0,420.0,378.0,615.0,2215.0,1210.0,508.0,613.0,519.0,446.0,710.0,326.0,508.0,892.0,353.0,654.0,1070.0,676.0,2616.0,56,100.0
MIMAT0000252,2.0,,2.0,1.0,6.0,,1.0,,,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,3.0,3.0,,2.0,2.0,1.0,,,,2.0,1.0,2.0,2.0,,4.0,4.0,3.0,,2.0,,1.0,,,2.0,1.0,1.0,,1.0,1.0,3.0,31,55.35714285714286
MIMAT0000253,73941.0,44716.0,37866.0,43353.0,81736.0,70710.0,115351.0,99753.0,73101.0,76469.0,175352.0,54704.0,119429.0,96029.0,106154.0,126571.0,144053.0,140922.0,67726.0,70837.0,96160.0,95561.0,46421.0,255481.0,106192.0,63861.0,28615.0,190521.0,128946.0,116601.0,90998.0,101963.0,99730.0,66747.0,80040.0,95950.0,47424.0,93724.0,104676.0,53431.0,110623.0,128842.0,103082.0,64257.0,97058.0,98663.0,90637.0,66977.0,50550.0,93044.0,113343.0,114426.0,65682.0,119910.0,96563.0,173033.0,56,100.0
MIMAT0000254,522331.0,398125.0,174850.0,393523.0,414145.0,507666.0,574942.0,586545.0,378668.0,466483.0,1150371.0,410259.0,739280.0,703755.0,860257.0,939953.0,1001880.0,825216.0,551681.0,499533.0,933467.0,582960.0,260494.0,1396696.0,872126.0,662247.0,266279.0,65717.0,1063399.0,925260.0,623864.0,755407.0,704412.0,632618.0,704966.0,646794.0,609024.0,666432.0,966549.0,553630.0,868318.0,634880.0,567911.0,447747.0,692345.0,762032.0,451310.0,390906.0,595897.0,683792.0,540454.0,684432.0,500386.0,476087.0,869497.0,1188226.0,56,100.0
MIMAT0000255,355.0,167.0,101.0,151.0,140.0,197.0,115.0,137.0,181.0,158.0,317.0,270.0,357.0,247.0,314.0,795.0,329.0,248.0,245.0,140.0,254.0,279.0,127.0,1112.0,190.0,180.0,109.0,266.0,466.0,465.0,443.0,569.0,561.0,321.0,200.0,338.0,294.0,241.0,249.0,144.0,241.0,101.0,74.0,258.0,277.0,427.0,572.0,193.0,305.0,481.0,430.0,242.0,567.0,203.0,322.0,693.0,56,100.0
MIMAT0000256,1379.0,1980.0,7827.0,928.0,1678.0,1379.0,1384.0,1551.0,1755.0,1079.0,2400.0,2917.0,2780.0,2089.0,4194.0,3784.0,1513.0,1886.0,3837.0,1734.0,2055.0,1601.0,863.0,3241.0,1214.0,1966.0,1038.0,5127.0,3337.0,1546.0,1714.0,2100.0,2380.0,2160.0,1292.0,1164.0,2456.0,2006.0,1734.0,1423.0,2777.0,1376.0,2027.0,4314.0,2931.0,4845.0,5568.0,2372.0,3575.0,2200.0,2239.0,3054.0,2843.0,1814.0,4563.0,3443.0,56,100.0
MIMAT0000257,189.0,382.0,1037.0,110.0,180.0,222.0,243.0,192.0,240.0,138.0,457.0,281.0,376.0,296.0,703.0,587.0,282.0,288.0,607.0,216.0,393.0,227.0,141.0,484.0,191.0,331.0,139.0,1480.0,491.0,199.0,211.0,288.0,424.0,358.0,164.0,157.0,380.0,334.0,285.0,197.0,380.0,201.0,203.0,689.0,445.0,884.0,920.0,423.0,587.0,357.0,378.0,505.0,489.0,325.0,719.0,509.0,56,100.0
MIMAT0000258,53.0,78.0,175.0,28.0,27.0,52.0,36.0,79.0,29.0,27.0,122.0,144.0,148.0,167.0,223.0,96.0,61.0,33.0,151.0,54.0,90.0,93.0,40.0,103.0,50.0,98.0,65.0,62.0,142.0,74.0,35.0,89.0,79.0,139.0,51.0,43.0,116.0,55.0,84.0,43.0,112.0,17.0,29.0,107.0,141.0,203.0,287.0,63.0,129.0,80.0,70.0,128.0,103.0,43.0,192.0,87.0,56,100.0
MIMAT0000259,13649.0,87128.0,5575.0,17927.0,9770.0,14049.0,7836.0,32736.0,4302.0,10446.0,36603.0,28165.0,12126.0,41615.0,34268.0,24430.0,36520.0,4710.0,21516.0,14168.0,96095.0,16905.0,4343.0,21342.0,19454.0,26699.0,24614.0,51453.0,36832.0,30274.0,14732.0,30612.0,25129.0,38958.0,13294.0,22323.0,54683.0,12024.0,80456.0,25526.0,41443.0,8887.0,21788.0,18137.0,65028.0,23076.0,64233.0,13213.0,65713.0,31284.0,27703.0,63309.0,47628.0,29324.0,39508.0,27792.0,56,100.0
MIMAT0000261,3149.0,24843.0,2202.0,3268.0,2050.0,3317.0,1761.0,6535.0,1556.0,2215.0,16780.0,5808.0,3029.0,9435.0,6945.0,6369.0,7888.0,1132.0,5327.0,2689.0,36901.0,4166.0,1054.0,5452.0,3646.0,6508.0,3796.0,15359.0,9323.0,5676.0,2921.0,7445.0,5228.0,7349.0,2839.0,5041.0,12555.0,3517.0,16829.0,5914.0,13357.0,1648.0,5264.0,5480.0,14859.0,5059.0,13252.0,4305.0,17638.0,9426.0,8134.0,13175.0,10516.0,8254.0,9868.0,7555.0,56,100.0
MIMAT0000262,6.0,20.0,4.0,5.0,2.0,3.0,4.0,3.0,,3.0,46.0,22.0,10.0,23.0,8.0,3.0,5.0,6.0,11.0,2.0,10.0,10.0,6.0,10.0,3.0,8.0,7.0,9.0,8.0,10.0,6.0,15.0,13.0,24.0,5.0,17.0,15.0,3.0,8.0,5.0,21.0,,2.0,10.0,9.0,20.0,35.0,10.0,321.0,20.0,12.0,9.0,6.0,37.0,13.0,24.0,54,96.42857142857143
MIMAT0000263,1546.0,499.0,1822.0,764.0,812.0,877.0,707.0,670.0,1356.0,1567.0,1404.0,1717.0,1559.0,1895.0,1377.0,1882.0,864.0,1625.0,1490.0,533.0,1107.0,1892.0,455.0,2671.0,756.0,1172.0,754.0,366.0,3087.0,1871.0,3006.0,1186.0,1958.0,1056.0,813.0,1143.0,1248.0,645.0,896.0,987.0,1205.0,1487.0,467.0,876.0,1341.0,2665.0,1207.0,680.0,1312.0,1483.0,866.0,1243.0,4374.0,847.0,2789.0,2346.0,56,100.0
MIMAT0000264,1249.0,7852.0,3631.0,1264.0,169.0,4073.0,3972.0,4577.0,81.0,328.0,9638.0,11149.0,7470.0,7695.0,7311.0,5647.0,6518.0,1237.0,6939.0,4426.0,9059.0,4799.0,1575.0,7658.0,2959.0,6563.0,2312.0,380.0,6745.0,3355.0,226.0,1750.0,3974.0,8483.0,2593.0,2503.0,11083.0,2785.0,6824.0,4210.0,11825.0,213.0,124.0,3454.0,7306.0,7943.0,8899.0,3989.0,8946.0,5899.0,4580.0,6550.0,7036.0,1113.0,7267.0,3526.0,56,100.0
MIMAT0000265,65.0,18.0,82.0,44.0,10.0,113.0,20.0,13.0,24.0,13.0,52.0,120.0,101.0,45.0,50.0,73.0,60.0,36.0,65.0,29.0,62.0,97.0,15.0,130.0,25.0,47.0,7.0,2.0,66.0,154.0,48.0,68.0,49.0,59.0,94.0,19.0,8.0,35.0,32.0,53.0,74.0,31.0,8.0,29.0,112.0,390.0,108.0,50.0,28.0,75.0,60.0,21.0,104.0,67.0,140.0,48.0,56,100.0
MIMAT0000266,31036.0,3161.0,6579.0,18839.0,41.0,39699.0,5684.0,4359.0,631.0,247.0,16380.0,77105.0,51254.0,63910.0,14019.0,20318.0,12289.0,10410.0,21308.0,4655.0,16951.0,20600.0,9951.0,27791.0,4947.0,8143.0,5302.0,2630.0,23106.0,20031.0,100.0,11875.0,22906.0,25425.0,16171.0,21690.0,6940.0,10227.0,7980.0,20095.0,10223.0,197.0,13.0,8614.0,30883.0,106731.0,52523.0,17451.0,9478.0,13944.0,14703.0,8638.0,81750.0,154.0,15975.0,19633.0,56,100.0
MIMAT0000267,145.0,390.0,260.0,48.0,390.0,55.0,29.0,180.0,401.0,150.0,78.0,133.0,225.0,138.0,334.0,153.0,60.0,260.0,257.0,231.0,103.0,104.0,48.0,195.0,106.0,308.0,20.0,703.0,165.0,117.0,167.0,201.0,200.0,269.0,32.0,137.0,233.0,128.0,96.0,40.0,558.0,352.0,467.0,166.0,84.0,199.0,415.0,173.0,293.0,104.0,191.0,372.0,366.0,231.0,289.0,259.0,56,100.0
MIMAT0000269,19.0,10.0,17.0,6.0,4.0,3.0,1.0,3.0,6.0,8.0,8.0,11.0,9.0,9.0,9.0,7.0,6.0,5.0,17.0,5.0,13.0,6.0,4.0,6.0,7.0,20.0,5.0,1.0,17.0,15.0,12.0,10.0,9.0,9.0,5.0,15.0,34.0,3.0,6.0,5.0,3.0,11.0,3.0,6.0,6.0,9.0,8.0,4.0,42.0,8.0,4.0,17.0,82.0,1.0,41.0,10.0,56,100.0
MIMAT0000270,195.0,196.0,420.0,148.0,186.0,219.0,154.0,213.0,216.0,114.0,426.0,303.0,305.0,400.0,283.0,479.0,236.0,174.0,334.0,200.0,474.0,197.0,97.0,433.0,171.0,363.0,182.0,937.0,415.0,334.0,324.0,341.0,245.0,258.0,222.0,177.0,313.0,192.0,254.0,228.0,323.0,237.0,186.0,657.0,428.0,544.0,561.0,233.0,490.0,356.0,280.0,381.0,431.0,174.0,575.0,370.0,56,100.0
MIMAT0000271,36.0,11.0,13.0,17.0,23.0,17.0,6.0,7.0,22.0,37.0,30.0,26.0,28.0,23.0,35.0,13.0,8.0,17.0,18.0,8.0,18.0,20.0,5.0,31.0,15.0,10.0,11.0,2.0,41.0,31.0,51.0,33.0,16.0,29.0,20.0,26.0,13.0,16.0,18.0,13.0,33.0,23.0,13.0,8.0,18.0,44.0,17.0,3.0,20.0,9.0,7.0,26.0,30.0,11.0,22.0,22.0,56,100.0
MIMAT0000272,42.0,8.0,3.0,24.0,80.0,7.0,25.0,5.0,34.0,78.0,34.0,4.0,15.0,17.0,20.0,29.0,19.0,225.0,11.0,16.0,18.0,12.0,8.0,13.0,20.0,6.0,19.0,15.0,18.0,135.0,104.0,142.0,42.0,15.0,20.0,56.0,48.0,65.0,30.0,7.0,14.0,136.0,40.0,16.0,16.0,15.0,19.0,19.0,8.0,5.0,31.0,16.0,31.0,20.0,33.0,71.0,56,100.0
MIMAT0000273,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,1.0,1.0,,1.0,,3.0,,,,,2.0,,,1.0,1.0,,3.0,,1.0,,,,,5.0,,,,,,1.0,1.0,,,2.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,30,53.57142857142857
MIMAT0000274,27.0,24.0,35.0,24.0,25.0,17.0,51.0,29.0,14.0,38.0,60.0,35.0,32.0,81.0,30.0,114.0,78.0,36.0,23.0,41.0,38.0,38.0,12.0,59.0,37.0,52.0,14.0,18.0,65.0,89.0,62.0,83.0,48.0,40.0,46.0,64.0,28.0,40.0,128.0,15.0,48.0,16.0,4.0,96.0,81.0,54.0,32.0,57.0,46.0,81.0,45.0,35.0,67.0,618.0,80.0,364.0,56,100.0
MIMAT0000275,172.0,88.0,115.0,140.0,104.0,78.0,115.0,163.0,114.0,128.0,314.0,225.0,201.0,301.0,151.0,234.0,167.0,122.0,153.0,88.0,144.0,243.0,37.0,450.0,123.0,153.0,179.0,79.0,419.0,410.0,418.0,300.0,223.0,210.0,117.0,236.0,119.0,72.0,235.0,117.0,135.0,170.0,38.0,188.0,189.0,328.0,154.0,89.0,220.0,164.0,119.0,177.0,422.0,121.0,207.0,423.0,56,100.0
MIMAT0000278,246.0,173.0,372.0,209.0,263.0,129.0,132.0,277.0,207.0,210.0,616.0,345.0,320.0,640.0,369.0,353.0,234.0,181.0,350.0,202.0,202.0,263.0,100.0,432.0,276.0,379.0,218.0,85.0,662.0,411.0,447.0,293.0,370.0,403.0,202.0,236.0,337.0,148.0,366.0,208.0,269.0,179.0,144.0,504.0,431.0,541.0,384.0,145.0,473.0,383.0,224.0,265.0,494.0,149.0,611.0,472.0,56,100.0
MIMAT0000279,137.0,52.0,154.0,72.0,118.0,90.0,41.0,102.0,115.0,99.0,145.0,131.0,198.0,206.0,250.0,92.0,80.0,158.0,176.0,79.0,101.0,77.0,48.0,171.0,85.0,147.0,66.0,33.0,223.0,136.0,146.0,131.0,130.0,151.0,83.0,88.0,140.0,61.0,114.0,109.0,133.0,91.0,67.0,140.0,155.0,243.0,133.0,82.0,164.0,118.0,104.0,118.0,334.0,47.0,223.0,161.0,56,100.0
MIMAT0000280,337.0,113.0,112.0,533.0,731.0,125.0,102.0,441.0,543.0,1057.0,783.0,223.0,293.0,367.0,349.0,1007.0,311.0,246.0,134.0,205.0,350.0,350.0,198.0,390.0,230.0,188.0,336.0,144.0,617.0,630.0,2244.0,1817.0,360.0,337.0,443.0,1211.0,162.0,152.0,633.0,307.0,206.0,757.0,1784.0,487.0,475.0,276.0,192.0,89.0,191.0,334.0,835.0,203.0,478.0,508.0,188.0,1351.0,56,100.0
MIMAT0000281,309.0,47.0,72.0,91.0,415.0,52.0,101.0,28.0,1308.0,234.0,175.0,27.0,155.0,128.0,44.0,153.0,240.0,719.0,31.0,53.0,187.0,58.0,61.0,183.0,122.0,24.0,21.0,15.0,96.0,261.0,357.0,572.0,364.0,29.0,153.0,319.0,66.0,359.0,28.0,39.0,39.0,1065.0,357.0,70.0,29.0,38.0,45.0,130.0,32.0,97.0,251.0,15.0,105.0,240.0,113.0,267.0,56,100.0
MIMAT0000318,358.0,929.0,326.0,171.0,6.0,510.0,379.0,480.0,30.0,9.0,636.0,1135.0,1001.0,935.0,1590.0,529.0,591.0,168.0,735.0,506.0,828.0,698.0,244.0,883.0,381.0,895.0,341.0,1256.0,767.0,409.0,13.0,237.0,608.0,1080.0,354.0,346.0,1349.0,258.0,723.0,561.0,1261.0,6.0,7.0,520.0,1113.0,1383.0,1948.0,365.0,985.0,483.0,563.0,1156.0,1489.0,69.0,903.0,424.0,56,100.0
MIMAT0000414,2379.0,446.0,287.0,897.0,1227.0,1200.0,723.0,513.0,1203.0,2715.0,2701.0,3041.0,2527.0,2281.0,1478.0,1277.0,907.0,3350.0,1445.0,585.0,1927.0,1445.0,343.0,1897.0,652.0,678.0,795.0,1081.0,1948.0,2660.0,3293.0,2034.0,1251.0,1336.0,1419.0,2075.0,708.0,765.0,1180.0,1421.0,1007.0,2823.0,592.0,1257.0,2507.0,5663.0,489.0,644.0,850.0,976.0,832.0,876.0,3339.0,1020.0,2129.0,1559.0,56,100.0
MIMAT0000415,1033.0,662.0,1439.0,731.0,863.0,627.0,1052.0,883.0,889.0,1149.0,1564.0,1271.0,1300.0,1796.0,1502.0,1756.0,1356.0,1210.0,1566.0,739.0,1015.0,1442.0,646.0,2119.0,931.0,949.0,788.0,710.0,2185.0,1848.0,2073.0,1342.0,1792.0,1151.0,848.0,1046.0,649.0,1108.0,1381.0,918.0,1207.0,1279.0,944.0,1826.0,1716.0,2280.0,761.0,1029.0,1269.0,1679.0,1381.0,1292.0,1616.0,1672.0,2016.0,2888.0,56,100.0
MIMAT0000416,53.0,31.0,4.0,17.0,26.0,5.0,12.0,31.0,6.0,529.0,40.0,21.0,13.0,29.0,54.0,26.0,60.0,43.0,15.0,102.0,24.0,21.0,3.0,9.0,74.0,44.0,68.0,7.0,23.0,77.0,101.0,94.0,21.0,35.0,61.0,58.0,23.0,19.0,126.0,16.0,23.0,242.0,29.0,17.0,24.0,32.0,9.0,32.0,11.0,21.0,15.0,59.0,38.0,374.0,27.0,171.0,56,100.0
MIMAT0000417,833.0,69.0,31.0,215.0,454.0,237.0,116.0,83.0,374.0,755.0,471.0,533.0,386.0,268.0,352.0,204.0,164.0,624.0,146.0,116.0,492.0,182.0,37.0,236.0,112.0,149.0,155.0,301.0,283.0,648.0,958.0,736.0,138.0,176.0,230.0,564.0,181.0,100.0,187.0,256.0,265.0,953.0,308.0,124.0,442.0,854.0,394.0,87.0,136.0,144.0,177.0,204.0,742.0,272.0,180.0,288.0,56,100.0
MIMAT0000418,2018.0,2163.0,1261.0,1137.0,2818.0,1587.0,832.0,2730.0,2213.0,1681.0,3070.0,2481.0,3365.0,4119.0,4201.0,2225.0,1522.0,3093.0,3503.0,2512.0,2234.0,1046.0,673.0,2503.0,2386.0,2510.0,1301.0,735.0,1656.0,2922.0,2598.0,3538.0,1622.0,3081.0,1693.0,2230.0,2812.0,1447.0,2586.0,1377.0,2876.0,2627.0,1962.0,1765.0,2626.0,4324.0,8656.0,1259.0,2085.0,1242.0,1426.0,3494.0,3585.0,4297.0,3340.0,3600.0,56,100.0
MIMAT0000419,1701.0,772.0,496.0,1148.0,1365.0,713.0,650.0,1063.0,793.0,2069.0,1867.0,2133.0,1553.0,3051.0,1657.0,1845.0,1068.0,1732.0,1291.0,1043.0,1447.0,993.0,412.0,2240.0,1040.0,1125.0,1316.0,948.0,1800.0,3546.0,3399.0,2493.0,1373.0,2161.0,1468.0,1651.0,1056.0,747.0,1903.0,1163.0,1364.0,2236.0,542.0,915.0,1976.0,3557.0,3351.0,583.0,1243.0,1016.0,1258.0,1494.0,2592.0,2384.0,1662.0,2718.0,56,100.0
MIMAT0000420,2136.0,594.0,211.0,1685.0,1117.0,1559.0,621.0,775.0,1077.0,2806.0,1132.0,3553.0,2838.0,3442.0,1819.0,1641.0,1246.0,1515.0,1265.0,945.0,1321.0,1384.0,485.0,2977.0,820.0,828.0,1251.0,583.0,3142.0,3026.0,1511.0,1678.0,1865.0,3155.0,1420.0,1365.0,754.0,636.0,1249.0,953.0,2673.0,1730.0,513.0,736.0,2968.0,4974.0,3709.0,612.0,1179.0,1101.0,1172.0,1248.0,3426.0,589.0,1826.0,1521.0,56,100.0
MIMAT0000423,9306.0,2111.0,10444.0,2958.0,2600.0,12609.0,3969.0,2958.0,9814.0,2802.0,11085.0,8540.0,20423.0,7138.0,7409.0,9809.0,4489.0,13021.0,10191.0,3737.0,7791.0,7347.0,2734.0,18288.0,3764.0,3832.0,830.0,1024.0,9446.0,6068.0,5265.0,7228.0,7249.0,6725.0,5307.0,5927.0,3323.0,4032.0,4593.0,6535.0,5936.0,6208.0,2824.0,4604.0,8478.0,24062.0,3959.0,5364.0,4279.0,5491.0,3997.0,4479.0,17861.0,2807.0,10127.0,7220.0,56,100.0
MIMAT0000424,143.0,140.0,284.0,64.0,215.0,88.0,101.0,122.0,170.0,121.0,239.0,109.0,180.0,148.0,168.0,264.0,104.0,170.0,243.0,108.0,232.0,130.0,48.0,167.0,137.0,151.0,49.0,156.0,201.0,173.0,153.0,208.0,229.0,113.0,86.0,233.0,201.0,122.0,224.0,83.0,223.0,196.0,188.0,197.0,175.0,208.0,295.0,116.0,186.0,149.0,171.0,169.0,237.0,211.0,274.0,225.0,56,100.0
MIMAT0000425,360.0,140.0,287.0,141.0,179.0,301.0,188.0,155.0,213.0,251.0,392.0,622.0,893.0,636.0,635.0,466.0,256.0,339.0,551.0,159.0,249.0,432.0,120.0,805.0,181.0,284.0,115.0,120.0,851.0,345.0,322.0,371.0,404.0,597.0,237.0,255.0,285.0,221.0,255.0,255.0,273.0,172.0,100.0,197.0,430.0,1371.0,405.0,292.0,373.0,292.0,260.0,355.0,820.0,200.0,688.0,554.0,56,100.0
MIMAT0000426,176.0,121.0,1375.0,51.0,109.0,147.0,80.0,94.0,124.0,61.0,212.0,202.0,194.0,176.0,297.0,220.0,114.0,133.0,487.0,111.0,204.0,199.0,51.0,222.0,86.0,350.0,84.0,93.0,376.0,117.0,182.0,128.0,164.0,166.0,123.0,99.0,910.0,110.0,220.0,136.0,178.0,113.0,48.0,184.0,148.0,245.0,142.0,290.0,725.0,301.0,111.0,286.0,1119.0,90.0,895.0,251.0,56,100.0
MIMAT0000427,24.0,6.0,7.0,18.0,36.0,3.0,8.0,7.0,31.0,362.0,13.0,17.0,9.0,9.0,12.0,42.0,23.0,50.0,4.0,21.0,13.0,13.0,6.0,7.0,15.0,5.0,4.0,7.0,17.0,32.0,93.0,95.0,32.0,15.0,21.0,68.0,14.0,19.0,19.0,4.0,4.0,206.0,20.0,18.0,8.0,16.0,11.0,19.0,3.0,13.0,12.0,10.0,22.0,309.0,27.0,179.0,56,100.0
MIMAT0000428,5.0,27.0,4.0,,1.0,20.0,1.0,9.0,4.0,1.0,2.0,26.0,2.0,10.0,51.0,5.0,4.0,4.0,35.0,16.0,2.0,4.0,,5.0,7.0,16.0,4.0,1.0,9.0,6.0,1.0,,11.0,15.0,1.0,3.0,87.0,1.0,19.0,6.0,11.0,,2.0,3.0,11.0,18.0,70.0,1.0,22.0,1.0,8.0,187.0,96.0,,32.0,5.0,51,91.07142857142857
MIMAT0000430,1.0,2.0,2.0,,,,1.0,1.0,,,3.0,2.0,1.0,1.0,,2.0,2.0,,2.0,,,2.0,,6.0,1.0,2.0,,,1.0,1.0,,1.0,3.0,2.0,,1.0,,1.0,3.0,,,,,4.0,6.0,1.0,13.0,1.0,,4.0,3.0,1.0,2.0,1.0,1.0,2.0,36,64.28571428571429
MIMAT0000431,268.0,41.0,82.0,129.0,150.0,70.0,60.0,79.0,152.0,391.0,132.0,196.0,184.0,350.0,101.0,175.0,106.0,173.0,140.0,71.0,116.0,124.0,23.0,186.0,97.0,83.0,207.0,55.0,226.0,370.0,349.0,272.0,143.0,167.0,149.0,150.0,64.0,88.0,116.0,115.0,86.0,270.0,80.0,142.0,149.0,270.0,98.0,70.0,82.0,99.0,88.0,129.0,257.0,185.0,187.0,261.0,56,100.0
MIMAT0000432,538.0,1067.0,330.0,181.0,9.0,271.0,221.0,535.0,18.0,20.0,399.0,2390.0,748.0,1188.0,2031.0,437.0,289.0,262.0,947.0,315.0,550.0,694.0,130.0,634.0,240.0,1055.0,592.0,1851.0,925.0,546.0,21.0,153.0,559.0,1338.0,214.0,291.0,924.0,211.0,851.0,399.0,836.0,6.0,2.0,438.0,792.0,2613.0,2894.0,357.0,1042.0,483.0,392.0,1137.0,2008.0,89.0,1121.0,555.0,56,100.0
