miRNA_region_id,ff79f645-81f1-4a3b-ae72-adc169f30143,aafbf8fb-290d-408e-b104-241b7d492895,91b36078-362b-4909-ac90-1b2d1ea4a545,646eb67c-2e86-4f89-867f-78c31eff5fe0,a44df6fa-36a7-4500-90fd-d62baf48ef52,d0982681-8799-412d-a868-81078e4a6560,eaf6af76-2b28-4128-9371-a3d928d72370,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,3d4b6861-2763-451d-ae0a-6a5adfc591ec,3be37b85-90eb-4f47-909a-8be730172d92,e351b00e-5462-4be5-a57c-162a9b7b996e,86b5eaae-717c-4806-be60-7ffcab935908,f4987886-cc3e-4423-84ae-84911abcd473,86e3408b-76a3-4834-b85e-4d2a07677304,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,8f6d8863-21b1-4469-b233-21bb7c9b954c,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,265fa10b-9393-4c95-99a0-df47069deaac,415d3af2-fc41-43d5-b185-6a09946b9e84,54fb48bb-ab47-4870-beb0-5713d15d8b58,41cd380c-ab97-451e-80b7-3d9653a1e909,02fc7dd7-7e17-4930-8424-52173c33b29b,585f73db-7dc1-49d8-a601-f8d33b318a95,0895e2a3-5571-4ee2-b715-a424d0c9fec4,8334ded1-3815-4766-8861-6fa8313fab6b,0f7a5400-3b1d-42d3-b47a-2979084bf616,81ec1c9c-36c0-48e8-929a-8273d1d3febe,d68e848a-5464-4471-88bd-3faf7e088d91,52fed7ff-b663-4fc1-a294-57776659175a,7e975ee3-173d-4315-aacf-c201122d9868,6dc4e6bf-a8f6-4280-af19-5ed501969f01,a4fc56a4-2493-451a-9b30-5aa38258bcce,85236a1e-2adb-459b-b868-b9486d9a285e,e896f815-d8df-42cc-bdf6-04deb50f6c1a,f424bcaa-7212-4abc-8110-cff56b85c85a,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,e83d4619-5e2b-4da7-8c05-93611ea76c85,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,d7438c8a-6e39-4139-92e7-2aa05bae5d40,be8e6554-07ae-4ec2-8be0-8598556467c9,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,8ecef704-ed0f-4700-a34e-46a174033332,aef6b437-1da5-4f69-970b-977cdc9cd5c5,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,ddde9a13-c70c-464c-8066-65a88ab92dc7,0f40e7fd-789f-49f7-a797-76bbe3c84f47,a576843f-a9f7-47cf-a52f-7f01066fa160,37fb952c-2a89-4903-98b9-6f6d36743218,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,ed76d786-d744-4067-b288-5fe2dc06a310,557f6cb1-95e3-4c8c-b253-538a415b0d07,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,a00a04b4-8de5-4f18-9dc2-531e21aa5167,dc300e50-f729-4d0e-8a33-606e95d91c95,3abbb570-87ad-44c5-b66d-141f63b0ca8b,f3a7612e-35c3-43be-8f96-795874f8225c,non_zero_samples,%_non_zero_samples
MIMAT0005799,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,4,7.142857142857142
MIMAT0007888,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0007889,,,,,,2.0,,,,,,,,2.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,3.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,16,28.57142857142857
MIMAT0009201,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,9,16.071428571428573
MIMAT0009203,,,,,,1.0,4.0,,,,,,4.0,,,,144.0,3.0,1.0,12.0,,,,1.0,1.0,6.0,1.0,3.0,9.0,,,1.0,,,2.0,,2.0,,47.0,,,3.0,,,,,,,,,,,10.0,,1.0,,20,35.714285714285715
MIMAT0014996,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,5,8.928571428571429
MIMAT0015012,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,9,16.071428571428573
MIMAT0015018,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8.928571428571429
MIMAT0015054,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,10,17.857142857142858
MIMAT0015071,,,,,,2.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,8,14.285714285714285
MIMAT0015076,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,2.0,,,,,,6,10.714285714285714
MIMAT0016916,,,,,,1.0,,,,,,,1.0,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,8,14.285714285714285
MIMAT0017996,,,,,,2.0,,,,,,,,,2.0,,1.0,1.0,,2.0,,,,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,1.0,,15,26.785714285714285
MIMAT0018185,,,,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,2.0,,,,,,1.0,,,,7.0,,5.0,,1.0,4.0,,,,,,2.0,,2.0,,,,1.0,,,,14,25.0
MIMAT0018200,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,6,10.714285714285714
MIMAT0019068,,,,,,1.0,,,,,,3.0,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,7,12.5
MIMAT0019078,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,5,8.928571428571429
MIMAT0019218,,,,,,3.0,,,1.0,,1.0,,,3.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,9,16.071428571428573
MIMAT0019688,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,9,16.071428571428573
MIMAT0019772,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,10,17.857142857142858
MIMAT0019774,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,8,14.285714285714285
MIMAT0019777,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0019807,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,3.0,,1.0,,,,,1.0,,,,,,,13,23.214285714285715
MIMAT0019862,,,,,,1.0,,,,,,,,,,2.0,,,,,,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,9,16.071428571428573
MIMAT0019867,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,2.0,,,1.0,,,1.0,,,1.0,14,25.0
MIMAT0019885,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,8,14.285714285714285
MIMAT0019903,,,,,,1.0,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,12,21.428571428571427
MIMAT0019932,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0019939,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,4,7.142857142857142
MIMAT0020958,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.142857142857142
MIMAT0021124,,,,,,1.0,,,,2.0,,2.0,,,,,3.0,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,10,17.857142857142858
MIMAT0022296,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,6,10.714285714285714
MIMAT0022489,,,,,,2.0,,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,8,14.285714285714285
MIMAT0022691,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,4,7.142857142857142
MIMAT0022838,,,,,,5.0,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,7,12.5
MIMAT0022966,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,7,12.5
MIMAT0022967,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0025451,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2,3.571428571428571
MIMAT0025472,,,,,,1.0,,,,,3.0,,,,,,1.0,,1.0,,,,,2.0,,2.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,11,19.642857142857142
MIMAT0025476,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0025482,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,2.0,,,,,,,,5,8.928571428571429
MIMAT0025486,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,7,12.5
MIMAT0025851,,,,,,1.0,,1.0,,,1.0,,,2.0,,2.0,,,,2.0,1.0,2.0,,1.0,,1.0,,,2.0,1.0,,,,2.0,,,,2.0,,2.0,2.0,1.0,1.0,1.0,,,3.0,,1.0,,,1.0,,,3.0,,23,41.07142857142857
MIMAT0026555,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,4,7.142857142857142
MIMAT0026558,,,,,,3.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,2.0,,1.0,,,,,3.0,,,1.0,1.0,,,,,,1.0,,,3.0,,,,,,,,,,11,19.642857142857142
MIMAT0026607,,,,,,3.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,10,17.857142857142858
MIMAT0026627,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,7,12.5
MIMAT0026636,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0027036,,,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,1.0,,1.0,,,,,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,4.0,,,,1.0,,1.0,,1.0,,15,26.785714285714285
MIMAT0027037,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0027361,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,,1.0,,,,,,,1.0,10,17.857142857142858
MIMAT0027363,,,,,,2.0,,,,,,,,3.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,5,8.928571428571429
MIMAT0027370,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0027371,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,8,14.285714285714285
MIMAT0027389,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,4,7.142857142857142
MIMAT0027390,,,,,,6.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,7,12.5
MIMAT0027417,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3,5.357142857142857
MIMAT0027458,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,2.0,,,3.0,,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,13,23.214285714285715
MIMAT0027482,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0027492,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,4,7.142857142857142
MIMAT0027530,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,5,8.928571428571429
MIMAT0027537,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,2.0,,1.0,,2.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,9,16.071428571428573
MIMAT0027544,,,,,,1.0,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,7,12.5
MIMAT0027546,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0027553,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0027560,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0027580,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,1.0,,,,1.0,,1.0,,8,14.285714285714285
MIMAT0027589,,,,,,2.0,,,,,1.0,,,2.0,,3.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,,14,25.0
MIMAT0027615,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,5,8.928571428571429
MIMAT0027637,,,,,,1.0,,,,,,2.0,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,9,16.071428571428573
MIMAT0027646,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0027675,,,,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,6,10.714285714285714
MIMAT0028116,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0028212,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3,5.357142857142857
MIMAT0028220,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,8,14.285714285714285
MIMAT0029782,,,,,,1.0,1.0,,3.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,2.0,,,1.0,,,,1.0,2.0,,2.0,,,,5.0,,,,,1.0,,,,1.0,1.0,,11.0,,,17,30.357142857142854
MIMAT0030425,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0001541,,,,,,,18.0,1.0,,,,9.0,143.0,1.0,1.0,,2320.0,1.0,22.0,184.0,,,,1.0,4.0,90.0,8.0,17.0,109.0,,2.0,5.0,9.0,1.0,28.0,38.0,68.0,,579.0,,,13.0,,,1.0,,15.0,,1.0,,1.0,,76.0,7.0,,1.0,32,57.14285714285714
MIMAT0003327,,,,,,,1.0,,,,,,18.0,,,,56.0,,4.0,32.0,,,,,1.0,17.0,,1.0,18.0,,,2.0,1.0,,3.0,12.0,7.0,,38.0,,,4.0,,,1.0,,,,,,,,6.0,,,,18,32.142857142857146
MIMAT0005884,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,3.0,,,,,,,,1.0,,11,19.642857142857142
MIMAT0011778,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,5,8.928571428571429
MIMAT0019750,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0019763,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0019924,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,4,7.142857142857142
MIMAT0021085,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0022257,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,2.0,,,,,,,,1.0,,,,3.0,,,2.0,,,,10,17.857142857142858
MIMAT0022482,,,,,,,2.0,,,,1.0,,,1.0,,,,,,1.0,2.0,1.0,,,3.0,,,,,1.0,,1.0,,,1.0,,1.0,,,2.0,,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,,17,30.357142857142854
MIMAT0022737,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0027386,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,5,8.928571428571429
MIMAT0027432,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0027451,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,4,7.142857142857142
MIMAT0027521,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,8,14.285714285714285
MIMAT0027634,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,4,7.142857142857142
MIMAT0002834,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,1.0,,1.0,,,10,17.857142857142858
MIMAT0004548,,,,,,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,9,16.071428571428573
MIMAT0005824,,,,,,,,1.0,,,,,,,,,1.0,3.0,,1.0,,1.0,,2.0,,,,,,2.0,,2.0,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,12,21.428571428571427
MIMAT0015008,,,,,,,,1.0,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,1.0,,,,2.0,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,1.0,4.0,1.0,,,1.0,,,,,,16,28.57142857142857
MIMAT0019226,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,9,16.071428571428573
MIMAT0019802,,,,,,,,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,6,10.714285714285714
MIMAT0019808,,,,,,,,1.0,,4.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,4.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,9,16.071428571428573
MIMAT0019891,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,4,7.142857142857142
MIMAT0019896,,,,,,,,1.0,,,,,,1.0,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,11,19.642857142857142
MIMAT0022732,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,5.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,4.0,,,,,,1.0,,,1.0,,,14,25.0
MIMAT0027473,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0027574,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0028221,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,8,14.285714285714285
MIMAT0002832,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,5,8.928571428571429
MIMAT0002854,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3,5.357142857142857
MIMAT0002861,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0002863,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0002869,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,7,12.5
MIMAT0004284,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,7,12.5
MIMAT0004512,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,11,19.642857142857142
MIMAT0004763,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,4.0,,,,,,,,,7,12.5
MIMAT0004925,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,4,7.142857142857142
MIMAT0004953,,,,,,,,,8.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,2.0,,,1.0,,,7,12.5
MIMAT0005580,,,,,,,,,2.0,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,1.0,3.0,1.0,,,,,2.0,,,,,,,2.0,,,,,,,,13,23.214285714285715
MIMAT0005826,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,7,12.5
MIMAT0005883,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,5,8.928571428571429
MIMAT0007891,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0013517,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0015022,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,5,8.928571428571429
MIMAT0015029,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2,3.571428571428571
MIMAT0015077,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,2.0,,,,2.0,1.0,,2.0,1.0,,,1.0,,,12,21.428571428571427
MIMAT0017392,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,7,12.5
MIMAT0017988,,,,,,,,,1.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4,7.142857142857142
MIMAT0018001,,,,,,,,,5.0,,,,,,,,1.0,,,,,,,,,2.0,,,3.0,2.0,,,,,1.0,3.0,2.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,14,25.0
MIMAT0018184,,,,,,,,,1.0,,2.0,2.0,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,14,25.0
MIMAT0018206,,,,,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,6,10.714285714285714
