id,label,type,module_id,connected_component_id,is_in_largest_component,betweenness_centrality,closeness_centrality,degree_centrality,redundancy_coefficient
LONRF2,LONRF2,Messenger RNA,0.0,0,1,1.536063848444753e-06,0.4823020805187787,0.017094017094017,1.0
PIAS4,PIAS4,Messenger RNA,0.0,0,1,1.536063848444753e-06,0.4823020805187787,0.017094017094017,1.0
TGIF1,TGIF1,Messenger RNA,0.0,0,1,0.0,0.4615981380915438,0.0085470085470085,
MAPK1IP1L,MAPK1IP1L,Messenger RNA,0.0,0,1,0.0,0.4615981380915438,0.0085470085470085,
TBL1X,TBL1X,Messenger RNA,0.0,0,1,0.0,0.4615981380915438,0.0085470085470085,
INSIG2,INSIG2,Messenger RNA,0.0,0,1,0.0,0.4615981380915438,0.0085470085470085,
MAML3,MAML3,Messenger RNA,0.0,0,1,0.0,0.4615981380915438,0.0085470085470085,
ISY1,ISY1,Messenger RNA,0.0,0,1,0.0,0.4615981380915438,0.0085470085470085,
EIF4EBP2,EIF4EBP2,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
RSPO3,RSPO3,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
LCOR,LCOR,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
SCN2A,SCN2A,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
TPM4,TPM4,Messenger RNA,0.0,0,1,0.000943484413979,0.4129077029840388,0.017094017094017,1.0
HBEGF,HBEGF,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
ZBTB41,ZBTB41,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
GNAI3,GNAI3,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
SOS2,SOS2,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
RGS17,RGS17,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
SEC31B,SEC31B,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
CLIC5,CLIC5,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
TRPM6,TRPM6,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
FBXW4,FBXW4,Messenger RNA,0.0,0,1,0.0017864969171558,0.4948710840033268,0.017094017094017,1.0
RAB35,RAB35,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
AMOTL1,AMOTL1,Messenger RNA,1.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
DENND1A,DENND1A,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
DDX6,DDX6,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
RPS6KB1,RPS6KB1,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
ELMOD3,ELMOD3,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
DKK3,DKK3,Messenger RNA,0.0,0,1,0.0,0.3821451509312781,0.0085470085470085,
CSF1,CSF1,Messenger RNA,0.0,0,1,0.0055566748301841,0.5193482688391039,0.0341880341880341,1.0
ANGPTL2,ANGPTL2,Messenger RNA,1.0,0,1,0.0003846134738978,0.5172413793103449,0.0683760683760683,1.0
RPGRIP1L,RPGRIP1L,Messenger RNA,0.0,0,1,0.0,0.4557058973704365,0.0085470085470085,
MTUS1,MTUS1,Messenger RNA,0.0,0,1,0.0,0.4557058973704365,0.0085470085470085,
MTMR3,MTMR3,Messenger RNA,0.0,0,1,0.0001794535732544,0.4756195043964828,0.017094017094017,1.0
PDP2,PDP2,Messenger RNA,0.0,0,1,0.0,0.469119579500657,0.0085470085470085,
NUP43,NUP43,Messenger RNA,0.0,0,1,0.0001650921707355,0.5055225148683092,0.0256410256410256,1.0
PCM1,PCM1,Messenger RNA,0.0,0,1,0.0016460237334764,0.5169417897480452,0.0512820512820512,1.0
ITPR3,ITPR3,Messenger RNA,0.0,0,1,0.0003466422712807,0.5139648718687014,0.0341880341880341,1.0
TGIF2,TGIF2,Messenger RNA,0.0,0,1,0.0,0.469119579500657,0.0085470085470085,
USP31,USP31,Messenger RNA,0.0,0,1,0.0003370974720809,0.48074333423108,0.017094017094017,1.0
SMIM3,SMIM3,Messenger RNA,0.0,0,1,0.0,0.469119579500657,0.0085470085470085,
MYO9A,MYO9A,Messenger RNA,0.0,0,1,0.0,0.469119579500657,0.0085470085470085,
ZFP91,ZFP91,Messenger RNA,0.0,0,1,0.0057616870025948,0.4723471817941254,0.017094017094017,1.0
NREP,NREP,Messenger RNA,0.0,0,1,0.0,0.469119579500657,0.0085470085470085,
CPD,CPD,Messenger RNA,0.0,0,1,0.0001650921707355,0.5055225148683092,0.0256410256410256,1.0
CDH3,CDH3,Messenger RNA,0.0,0,1,0.0001650921707355,0.5055225148683092,0.0256410256410256,1.0
EIF4G2,EIF4G2,Messenger RNA,0.0,0,1,0.0017164355347602,0.5169417897480452,0.0427350427350427,1.0
ZNF282,ZNF282,Messenger RNA,15.0,0,1,0.0109933889388789,0.4875717017208413,0.0256410256410256,0.6666666666666666
YAF2,YAF2,Messenger RNA,0.0,0,1,0.0,0.469119579500657,0.0085470085470085,
BCL2L1,BCL2L1,Messenger RNA,0.0,0,1,0.0,0.469119579500657,0.0085470085470085,
RGS7,RGS7,Messenger RNA,0.0,0,1,0.0,0.469119579500657,0.0085470085470085,
RCVRN,RCVRN,Messenger RNA,0.0,0,1,9.645178637874865e-05,0.4786806114239743,0.017094017094017,1.0
SEC24A,SEC24A,Messenger RNA,0.0,0,1,0.0,0.469119579500657,0.0085470085470085,
SLC35F2,SLC35F2,Messenger RNA,0.0,0,1,0.0,0.4618369987063389,0.0085470085470085,
ZBTB12,ZBTB12,Messenger RNA,0.0,0,1,0.0,0.4618369987063389,0.0085470085470085,
VDAC1,VDAC1,Messenger RNA,14.0,0,1,0.0,0.4618369987063389,0.0085470085470085,
ACTR3,ACTR3,Messenger RNA,1.0,0,1,0.0,0.4618369987063389,0.0085470085470085,
TRAF3,TRAF3,Messenger RNA,0.0,0,1,0.0,0.4618369987063389,0.0085470085470085,
NRXN1,NRXN1,Messenger RNA,8.0,0,1,1.5578343222644393e-05,0.4851861918999728,0.017094017094017,1.0
ZEB1,ZEB1,Messenger RNA,0.0,0,1,3.316258044129048e-05,0.4828239112794157,0.017094017094017,1.0
ETV1,ETV1,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
ERG,ERG,Messenger RNA,0.0,0,1,3.316258044129048e-05,0.4828239112794157,0.017094017094017,1.0
H3-3B,H3-3B,Messenger RNA,0.0,0,1,0.0002222924692982,0.4998599831979837,0.017094017094017,1.0
ETV6,ETV6,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
FLI1,FLI1,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
PHF6,PHF6,Messenger RNA,9.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
PARM1,PARM1,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
MSI2,MSI2,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
PDCD4,PDCD4,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
SLC25A15,SLC25A15,Messenger RNA,0.0,0,1,0.0001774731475588,0.4873054873054873,0.017094017094017,0.0
C16orf72,C16orf72,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
SEPTIN8,SEPTIN8,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
ARF6,ARF6,Messenger RNA,1.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
NUDCD3,NUDCD3,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
SNX3,SNX3,Messenger RNA,12.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
PIGV,PIGV,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
ZNF48,ZNF48,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
ATXN7L1,ATXN7L1,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
OLR1,OLR1,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
SNCG,SNCG,Messenger RNA,11.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
VAMP3,VAMP3,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
STRN,STRN,Messenger RNA,12.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
STX5,STX5,Messenger RNA,0.0,0,1,0.0,0.4520131678906052,0.0085470085470085,
ERO1B,ERO1B,Messenger RNA,0.0,0,1,0.0,0.4725972994440032,0.0085470085470085,
PTPRA,PTPRA,Messenger RNA,0.0,0,1,7.834107197872851e-05,0.4935029029582527,0.017094017094017,1.0
TPRG1L,TPRG1L,Messenger RNA,0.0,0,1,0.0004751616586788,0.4956956400999722,0.017094017094017,1.0
POLR2F,POLR2F,Messenger RNA,0.0,0,1,0.0,0.4725972994440032,0.0085470085470085,
WASL,WASL,Messenger RNA,0.0,0,1,0.0,0.4725972994440032,0.0085470085470085,
ANKH,ANKH,Messenger RNA,1.0,0,1,0.0,0.4725972994440032,0.0085470085470085,
STAG2,STAG2,Messenger RNA,0.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
ANKRD52,ANKRD52,Messenger RNA,1.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
WDR55,WDR55,Messenger RNA,0.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
GPRIN3,GPRIN3,Messenger RNA,0.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
VTI1B,VTI1B,Messenger RNA,0.0,0,1,0.0001441863271088,0.497353023126219,0.017094017094017,1.0
USP46,USP46,Messenger RNA,0.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
NR2C2,NR2C2,Messenger RNA,0.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
GBA2,GBA2,Messenger RNA,0.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
DIO2,DIO2,Messenger RNA,0.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
EIF4H,EIF4H,Messenger RNA,0.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
PANK2,PANK2,Messenger RNA,0.0,0,1,0.0,0.4450261780104712,0.0085470085470085,
PHIP,PHIP,Messenger RNA,0.0,0,1,2.242591295872044e-05,0.4720973287490081,0.0256410256410256,1.0
TMEM87B,TMEM87B,Messenger RNA,0.0,0,1,0.0,0.4637568199532346,0.0085470085470085,
EGR1,EGR1,Messenger RNA,3.0,0,1,0.0,0.4637568199532346,0.0085470085470085,
PSMF1,PSMF1,Messenger RNA,0.0,0,1,0.0001576424199243,0.4913294797687861,0.0512820512820512,0.9333333333333332
NCS1,NCS1,Messenger RNA,0.0,0,1,2.920196463673121e-05,0.4666666666666667,0.0341880341880341,1.0
PLA2G2C,PLA2G2C,Messenger RNA,0.0,0,1,2.0035100523565115e-06,0.4642392717815344,0.017094017094017,1.0
CYLD,CYLD,Messenger RNA,0.0,0,1,0.0001631372097616,0.4733492442322991,0.0341880341880341,0.8333333333333334
TSHZ2,TSHZ2,Messenger RNA,0.0,0,1,9.600715322249474e-06,0.4678899082568807,0.017094017094017,1.0
STEAP3,STEAP3,Messenger RNA,0.0,0,1,0.0002802278267901,0.4951456310679611,0.0683760683760683,1.0
ABRAXAS2,ABRAXAS2,Messenger RNA,1.0,0,1,0.0001967554978297,0.4926856196522219,0.0598290598290598,1.0
CYSLTR1,CYSLTR1,Messenger RNA,0.0,0,1,0.0,0.4693662897712332,0.0085470085470085,
ABI2,ABI2,Messenger RNA,1.0,0,1,0.0,0.4547770700636943,0.0085470085470085,
ACVR2A,ACVR2A,Messenger RNA,1.0,0,1,0.0,0.4547770700636943,0.0085470085470085,
RLIM,RLIM,Messenger RNA,0.0,0,1,0.0001212921089633,0.4639979204574993,0.017094017094017,1.0
PSKH1,PSKH1,Messenger RNA,0.0,0,1,4.165124194487101e-05,0.48074333423108,0.017094017094017,1.0
POLR1C,POLR1C,Messenger RNA,0.0,0,1,4.165124194487101e-05,0.48074333423108,0.017094017094017,1.0
NFYA,NFYA,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
FOXJ3,FOXJ3,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
ODF2L,ODF2L,Messenger RNA,0.0,0,1,0.0002455241077677,0.4639979204574993,0.017094017094017,0.0
VMP1,VMP1,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
PTBP1,PTBP1,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
ZMYM4,ZMYM4,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
ADRB2,ADRB2,Messenger RNA,1.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
DCTN5,DCTN5,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
IRS1,IRS1,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
BCL9L,BCL9L,Messenger RNA,0.0,0,1,4.329203661860937e-05,0.4797097554420854,0.017094017094017,1.0
TLE4,TLE4,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
PTPN9,PTPN9,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
CTPS1,CTPS1,Messenger RNA,0.0,0,1,0.000410890055965,0.4812617956322459,0.017094017094017,1.0
ZFYVE26,ZFYVE26,Messenger RNA,0.0,0,1,0.0,0.4448043857463244,0.0085470085470085,
UCP3,UCP3,Messenger RNA,0.0,0,1,0.0001865467718116,0.4791946308724832,0.0341880341880341,1.0
LMO4,LMO4,Messenger RNA,0.0,0,1,3.5042831040565323e-05,0.4681353265145554,0.0256410256410256,1.0
ATXN1L,ATXN1L,Messenger RNA,0.0,0,1,0.0,0.4632753698416818,0.0085470085470085,
CUL3,CUL3,Messenger RNA,0.0,0,1,0.0002334579636477,0.4468085106382978,0.017094017094017,1.0
CSNK1G2,CSNK1G2,Messenger RNA,2.0,0,1,0.0,0.4191124677154261,0.0085470085470085,
ANK2,ANK2,Messenger RNA,1.0,0,1,0.0,0.4191124677154261,0.0085470085470085,
SSX2IP,SSX2IP,Messenger RNA,0.0,0,1,0.0,0.4191124677154261,0.0085470085470085,
C18orf32,C18orf32,Messenger RNA,0.0,0,1,0.0,0.4191124677154261,0.0085470085470085,
ZBTB44,ZBTB44,Messenger RNA,0.0,0,1,0.0,0.4191124677154261,0.0085470085470085,
MIGA1,MIGA1,Messenger RNA,0.0,0,1,0.0,0.4191124677154261,0.0085470085470085,
AGO3,AGO3,Messenger RNA,1.0,0,1,0.0,0.4554733350344476,0.0085470085470085,
TRIM2,TRIM2,Messenger RNA,0.0,0,1,8.378173306380405e-05,0.4766355140186916,0.0256410256410256,1.0
BRMS1L,BRMS1L,Messenger RNA,0.0,0,1,0.0,0.4554733350344476,0.0085470085470085,
TRAK1,TRAK1,Messenger RNA,0.0,0,1,0.0,0.4554733350344476,0.0085470085470085,
HOXC12,HOXC12,Messenger RNA,0.0,0,1,6.435747479259398e-06,0.4784240150093808,0.017094017094017,1.0
CNKSR3,CNKSR3,Messenger RNA,0.0,0,1,0.0,0.4779116465863454,0.0085470085470085,
MTA3,MTA3,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
GPR157,GPR157,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
NR6A1,NR6A1,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
ARHGAP5,ARHGAP5,Messenger RNA,1.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
SCD,SCD,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
SLC4A7,SLC4A7,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
RASGRF1,RASGRF1,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
ABI1,ABI1,Messenger RNA,1.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
NXPE3,NXPE3,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
ZC2HC1A,ZC2HC1A,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
CDK17,CDK17,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
ATXN7L3,ATXN7L3,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
NTN4,NTN4,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
KSR1,KSR1,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
TMEM260,TMEM260,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
MYNN,MYNN,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
LRCH1,LRCH1,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
PCDH7,PCDH7,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
NIPAL2,NIPAL2,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
SHROOM3,SHROOM3,Messenger RNA,0.0,0,1,0.0,0.3688778673279603,0.0085470085470085,
MBD1,MBD1,Messenger RNA,0.0,0,1,6.412229890988532e-05,0.4846592451805593,0.0512820512820512,1.0
ZNF607,ZNF607,Messenger RNA,0.0,0,1,6.412229890988532e-05,0.4846592451805593,0.0512820512820512,1.0
TMEM107,TMEM107,Messenger RNA,0.0,0,1,0.0,0.4488307769675635,0.0085470085470085,
ARIH1,ARIH1,Messenger RNA,0.0,0,1,0.0,0.4488307769675635,0.0085470085470085,
MASTL,MASTL,Messenger RNA,0.0,0,1,0.0,0.4488307769675635,0.0085470085470085,
BICRAL,BICRAL,Messenger RNA,0.0,0,1,0.0,0.4488307769675635,0.0085470085470085,
FOXK2,FOXK2,Messenger RNA,0.0,0,1,0.0,0.4488307769675635,0.0085470085470085,
PURA,PURA,Messenger RNA,0.0,0,1,7.148524351309815e-05,0.4706037437384656,0.017094017094017,1.0
WDR20,WDR20,Messenger RNA,0.0,0,1,0.0,0.4488307769675635,0.0085470085470085,
FNIP2,FNIP2,Messenger RNA,0.0,0,1,0.0,0.4488307769675635,0.0085470085470085,
TRIM32,TRIM32,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
UBE2I,UBE2I,Messenger RNA,0.0,0,1,0.0034754674207525,0.4123354123354123,0.017094017094017,0.0
METTL1,METTL1,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
OTUD7A,OTUD7A,Messenger RNA,0.0,0,1,0.0007650831407158,0.4995801847187238,0.017094017094017,0.0
ANKFY1,ANKFY1,Messenger RNA,1.0,0,1,0.0005608709873591,0.4506437768240343,0.017094017094017,1.0
DCUN1D3,DCUN1D3,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
DCAF10,DCAF10,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
E2F3,E2F3,Messenger RNA,0.0,0,1,0.0005393429646544,0.5023923444976076,0.017094017094017,1.0
PPP6R3,PPP6R3,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
FMR1,FMR1,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
SPTLC2,SPTLC2,Messenger RNA,0.0,0,1,0.0004666548902358,0.4889071487263763,0.017094017094017,0.0
ARL10,ARL10,Messenger RNA,0.0,0,1,0.0005608709873591,0.4506437768240343,0.017094017094017,1.0
CMPK1,CMPK1,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
RIMS3,RIMS3,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
SYPL2,SYPL2,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
MRGBP,MRGBP,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
GK5,GK5,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
KPNA1,KPNA1,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
SLC26A9,SLC26A9,Messenger RNA,0.0,0,1,0.0,0.4072553045859001,0.0085470085470085,
BACH2,BACH2,Messenger RNA,0.0,0,1,4.464137037251716e-05,0.4943229022431459,0.0427350427350427,1.0
SEC61A1,SEC61A1,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
ARHGAP44,ARHGAP44,Messenger RNA,1.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
GLYCTK,GLYCTK,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
C2orf69,C2orf69,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
NETO2,NETO2,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
COPZ1,COPZ1,Messenger RNA,0.0,0,1,0.0002437905930256,0.4881050041017227,0.017094017094017,1.0
RUFY2,RUFY2,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
AJUBA,AJUBA,Messenger RNA,1.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
PIAS1,PIAS1,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
CHIC1,CHIC1,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
KPNA5,KPNA5,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
WDR47,WDR47,Messenger RNA,15.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
KLHL28,KLHL28,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
ARHGAP6,ARHGAP6,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
XRN1,XRN1,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
DCAF5,DCAF5,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
ZYX,ZYX,Messenger RNA,16.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
RNF114,RNF114,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
RPRD1B,RPRD1B,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
VLDLR,VLDLR,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
KCTD16,KCTD16,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
RBM23,RBM23,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
TTC4,TTC4,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
CCND1,CCND1,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
KRBA1,KRBA1,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
CDKN1C,CDKN1C,Messenger RNA,0.0,0,1,0.0004452669400703,0.4859787639531718,0.017094017094017,1.0
RBFOX2,RBFOX2,Messenger RNA,0.0,0,1,0.0,0.4308472121650977,0.0085470085470085,
MDM4,MDM4,Messenger RNA,0.0,0,1,0.0,0.4208912992218816,0.0085470085470085,
SLA2,SLA2,Messenger RNA,0.0,0,1,0.0,0.4208912992218816,0.0085470085470085,
KBTBD2,KBTBD2,Messenger RNA,0.0,0,1,0.0,0.4208912992218816,0.0085470085470085,
POLH,POLH,Messenger RNA,0.0,0,1,0.0004202795558602,0.5023923444976076,0.0341880341880341,1.0
ZBTB20,ZBTB20,Messenger RNA,0.0,0,1,0.0,0.4728476821192053,0.0085470085470085,
TMEM30A,TMEM30A,Messenger RNA,0.0,0,1,0.0,0.449508939813649,0.0085470085470085,
ATP2B1,ATP2B1,Messenger RNA,0.0,0,1,6.735249028925061e-06,0.4644808743169399,0.017094017094017,1.0
KCNC4,KCNC4,Messenger RNA,0.0,0,1,6.735249028925061e-06,0.4644808743169399,0.017094017094017,1.0
RSF1,RSF1,Messenger RNA,0.0,0,1,9.479949953336874e-05,0.4776558736954776,0.0341880341880341,1.0
XK,XK,Messenger RNA,0.0,0,1,0.0001447229231001,0.4976303317535545,0.0427350427350427,1.0
CYP4F22,CYP4F22,Messenger RNA,0.0,0,1,0.0,0.4472563267351541,0.0085470085470085,
RRAGD,RRAGD,Messenger RNA,10.0,0,1,0.0,0.4108170310701956,0.0085470085470085,
COQ10B,COQ10B,Messenger RNA,0.0,0,1,7.731867567203341e-05,0.4681353265145554,0.017094017094017,1.0
C6orf89,C6orf89,Messenger RNA,1.0,0,1,0.0,0.4108170310701956,0.0085470085470085,
ADCY9,ADCY9,Messenger RNA,1.0,0,1,0.0,0.4108170310701956,0.0085470085470085,
LRRC8C,LRRC8C,Messenger RNA,0.0,0,1,0.0,0.4108170310701956,0.0085470085470085,
ANO6,ANO6,Messenger RNA,1.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
ABCA1,ABCA1,Messenger RNA,1.0,0,1,5.875666606656429e-05,0.4797097554420854,0.017094017094017,1.0
CD47,CD47,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
XKR6,XKR6,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
CRAMP1,CRAMP1,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
PGGT1B,PGGT1B,Messenger RNA,0.0,0,1,5.34629511206413e-05,0.4698604896025269,0.017094017094017,1.0
MTF1,MTF1,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
TBCEL,TBCEL,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
FLT1,FLT1,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
ARHGEF17,ARHGEF17,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
RYK,RYK,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
STYX,STYX,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
GNAQ,GNAQ,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
PTPA,PTPA,Messenger RNA,0.0,0,1,0.0,0.4522422092728654,0.0085470085470085,
PPIL6,PPIL6,Messenger RNA,0.0,0,1,0.0,0.471847739888977,0.0085470085470085,
SETD9,SETD9,Messenger RNA,0.0,0,1,9.255320007393538e-06,0.4838709677419355,0.0256410256410256,1.0
XPO5,XPO5,Messenger RNA,0.0,0,1,0.0,0.3392891085344991,0.0085470085470085,
TNS1,TNS1,Messenger RNA,0.0,0,1,0.0,0.3392891085344991,0.0085470085470085,
TMEM25,TMEM25,Messenger RNA,0.0,0,1,0.0,0.3392891085344991,0.0085470085470085,
RAB8A,RAB8A,Messenger RNA,0.0,0,1,0.0061674842170466,0.4815214459131373,0.017094017094017,1.0
ATE1,ATE1,Messenger RNA,0.0,0,1,0.0,0.3392891085344991,0.0085470085470085,
PGM2L1,PGM2L1,Messenger RNA,0.0,0,1,0.0,0.3392891085344991,0.0085470085470085,
FBXW7,FBXW7,Messenger RNA,0.0,0,1,0.0,0.3392891085344991,0.0085470085470085,
GMEB1,GMEB1,Messenger RNA,0.0,0,1,0.0,0.3392891085344991,0.0085470085470085,
